<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.18	3113.90	3130.30	3075.50	3109.80	406406	20319131	170
2020.06.19	3108.50	3154.80	3066.40	3067.75	368523	18422448	170
2020.06.22	3052.30	3124.40	3037.60	3120.00	352446	17620323	170
2020.06.23	3121.90	3155.40	3070.90	3122.70	374942	18725918	0
2020.06.24	3123.10	3138.40	3030.40	3060.30	457999	22897944	170
2020.06.25	3058.60	3089.50	3016.40	3083.10	477739	23886540	200
2020.06.26	3082.70	3091.30	3002.80	3013.00	419149	20955556	170
2020.06.29	3000.90	3060.60	2993.00	3055.30	428252	21411524	170
2020.06.30	3055.50	3110.50	3040.10	3094.00	364329	18214460	170
2020.07.01	3094.10	3127.40	3072.60	3110.40	351519	17573105	170
2020.07.02	3110.40	3164.40	3104.50	3135.00	373070	18650657	170
2020.07.03	3134.10	3147.80	3114.80	3125.10	177173	8852668	170
2020.07.06	3133.10	3183.50	3130.60	3177.90	295205	14755547	170
2020.07.07	3178.80	3192.90	3142.20	3144.70	338131	16903799	170
2020.07.08	3145.10	3175.40	3134.40	3174.30	346379	17317089	170
2020.07.09	3175.50	3179.20	3114.70	3151.30	381823	19086614	170
2020.07.10	3152.20	3190.50	3121.10	3188.80	375789	18785387	170
2020.07.13	3199.60	3235.50	3150.20	3158.10	401624	20078294	170
2020.07.14	3160.00	3200.90	3128.00	3192.80	515502	25773612	170
2020.07.15	3214.40	3241.90	3201.10	3230.10	434504	21726034	170
2020.07.16	3232.30	3237.10	3197.90	3205.50	422748	21136254	170
2020.07.17	3206.80	3233.80	3203.40	3222.60	278239	13905129	170
2020.07.20	3224.00	3259.10	3198.90	3252.30	294669	14726780	170
2020.07.21	3251.80	3281.90	3248.10	3258.30	333890	16687913	170
2020.07.22	3257.30	3280.00	3236.00	3275.40	325538	16273599	170
2020.07.23	3276.70	3292.80	3222.90	3238.10	410557	20522561	170
2020.07.24	3239.10	3247.30	3200.30	3212.00	390368	19513972	170
2020.07.27	3218.80	3243.30	3200.60	3242.70	291854	14588889	170
2020.07.28	3243.20	3255.00	3216.40	3221.40	290322	14512874	170
2020.07.29	3223.10	3265.30	3212.70	3264.60	220925	11039719	170
2020.07.30	3264.70	3277.20	3203.30	3276.10	350195	17507507	170
2020.07.31	3277.30	3281.20	3220.70	3276.80	431962	21596100	170
2020.08.03	3279.40	3303.10	3262.40	3296.90	293735	14683859	170
2020.08.04	3297.40	3308.10	3278.90	3307.10	283158	14154598	170
2020.08.05	3307.50	3331.20	3300.20	3325.50	219058	10946478	170
2020.08.06	3324.70	3352.90	3308.20	3351.40	299149	14953829	170
2020.08.07	3350.50	3354.65	3329.20	3354.40	361426	18067690	170
2020.08.10	3352.80	3364.10	3335.80	3359.50	273339	13661798	170
2020.08.11	3357.00	3385.70	3326.50	3343.00	310776	15533556	170
2020.08.12	3346.00	3388.80	3332.70	3375.50	317555	15875144	170
2020.08.13	3374.40	3387.40	3363.20	3374.90	293362	14662765	170
2020.08.14	3375.00	3385.60	3355.50	3369.30	280678	14029465	170
2020.08.17	3372.00	3388.00	3370.20	3384.50	131138	6541690	170
2020.08.18	3383.90	3395.20	3370.10	3392.90	180818	9034136	170
2020.08.19	3392.30	3399.80	3369.90	3373.40	195171	9749880	170
2020.08.20	3372.30	3391.00	3349.00	3387.50	235950	11792948	170
2020.08.21	3387.60	3400.10	3360.60	3396.25	248130	12401071	170
2020.08.24	3403.40	3433.10	3397.70	3430.40	214013	10691873	170
2020.08.25	3431.40	3452.60	3425.80	3448.10	193576	9670723	170
2020.08.26	3448.60	3487.30	3440.80	3484.10	160508	8013989	170
2020.08.27	3483.40	3501.90	3468.40	3491.60	317009	15844237	170
2020.08.28	3492.60	3512.80	3484.40	3510.50	278263	13909050	170
2020.08.31	3514.50	3527.80	3493.30	3496.80	213931	10691763	170
2020.09.01	3495.30	3533.00	3487.50	3532.50	258301	12911723	170
2020.09.02	3532.00	3589.30	3529.20	3579.90	270817	13533618	170
2020.09.03	3579.90	3588.70	3426.90	3464.40	510211	25507660	170
2020.09.04	3456.20	3485.70	3349.00	3416.20	653910	32694836	170
2020.09.07	3419.40	3439.40	3381.90	3433.90	276819	13840460	170
2020.09.08	3433.20	3447.80	3328.50	3336.70	640457	32022578	200
2020.09.09	3317.30	3424.60	3296.30	3395.60	510833	25541340	170
2020.09.10	3397.20	3424.70	3328.10	3342.00	577018	28850140	200
2020.09.11	3345.90	3375.40	3309.60	3338.25	489436	24469587	170
2020.09.14	3350.20	3402.40	3346.90	3378.40	349804	17488124	170
2020.09.15	3379.90	3418.90	3376.20	3404.90	248604	12424907	170
2020.09.16	3405.80	3429.40	3384.10	3390.30	283084	14148021	170
2020.09.17	3391.80	3396.30	3320.10	3357.60	478667	23931628	170
2020.09.18	3355.00	3373.00	3290.80	3326.95	409065	20451097	170
2020.09.21	3321.60	3335.90	3227.40	3283.10	485512	24274540	170
2020.09.22	3281.30	3318.80	3266.10	3310.30	424494	21223385	170
2020.09.23	3311.60	3328.90	3230.20	3239.90	428451	21420743	170
2020.09.24	3237.30	3277.30	3207.40	3249.80	524246	26211472	170
2020.09.25	3252.30	3305.40	3215.80	3295.35	366739	18333878	170
2020.09.28	3299.70	3360.20	3299.70	3357.40	286581	14322998	170
2020.09.29	3356.00	3371.50	3325.70	3338.50	277069	13848415	170
2020.09.30	3337.40	3392.50	3300.00	3347.20	409462	20470910	170
2020.10.01	3354.10	3395.70	3352.40	3376.10	347548	17374755	170
2020.10.02	3376.20	3383.00	3308.80	3354.05	465118	23252702	170
2020.10.05	3368.30	3408.80	3355.60	3401.30	249794	12485852	170
2020.10.06	3401.90	3430.40	3339.50	3342.70	308019	15393283	170
2020.10.07	3345.70	3425.70	3341.20	3416.80	279453	13969073	170
2020.10.08	3414.40	3454.50	3413.60	3454.10	239736	11979474	170
2020.10.09	3453.70	3487.75	3453.20	3484.45	185231	9253773	170
2020.10.12	3474.90	3548.90	3472.10	3539.60	240640	12026088	170
2020.10.13	3540.70	3543.50	3499.20	3509.50	354449	17719442	170
2020.10.14	3508.60	3531.40	3479.60	3487.10	309019	15447206	170
2020.10.15	3488.20	3493.80	3439.20	3483.10	353385	17667957	75
2020.10.16	3485.60	3515.80	3469.00	3472.30	272256	13609966	170
2020.10.19	3478.90	3503.90	3418.20	3441.20	314012	15696362	170
2020.10.20	3443.60	3476.90	3426.00	3435.10	357319	17862945	170
2020.10.21	3443.70	3464.80	3427.90	3438.50	350066	17500527	170
2020.10.22	3436.10	3459.60	3409.90	3457.10	326670	16331283	170
2020.10.23	3462.30	3469.30	3438.70	3460.30	278103	13901811	170
2020.10.26	3450.00	3452.50	3363.20	3401.80	347297	17362317	170
2020.10.27	3401.60	3416.90	3375.40	3375.70	326236	16308624	170
2020.10.28	3376.00	3377.00	3267.60	3281.30	442062	22101124	170
2020.10.29	3283.30	3340.10	3256.60	3283.00	440912	22044404	170
2020.10.30	3275.40	3303.80	3232.50	3285.95	519225	25960664	200
2020.11.02	3272.00	3330.80	3250.90	3311.00	432179	21607892	170
2020.11.03	3309.80	3390.10	3309.80	3366.50	362580	18127493	170
2020.11.04	3372.60	3487.80	3326.60	3448.80	699056	34952800	200
2020.11.05	3451.40	3529.70	3435.60	3518.90	433776	21688621	170
2020.11.06	3514.70	3525.70	3463.50	3517.45	435731	21786286	170
2020.11.09	3529.70	3674.40	3522.40	3553.40	580518	29025618	170
2020.11.10	3555.70	3568.80	3512.40	3551.70	614375	30718564	200
2020.11.11	3552.10	3582.70	3536.80	3579.30	420891	21044108	170
2020.11.12	3578.60	3579.70	3518.40	3543.90	432857	21642194	170
2020.11.13	3542.80	3594.90	3523.30	3587.05	321962	16096480	170
2020.11.16	3591.80	3641.60	3591.60	3633.30	341415	17069406	170
2020.11.17	3630.80	3634.20	3588.80	3608.30	279716	13983510	170
2020.11.18	3609.60	3627.00	3560.20	3563.70	273000	13646788	170
2020.11.19	3564.80	3586.00	3546.00	3565.80	294660	14731249	170
2020.11.20	3562.50	3586.00	3546.40	3555.10	243795	12187212	170
2020.11.23	3551.50	3591.55	3548.80	3579.45	250491	12517870	150
2020.11.24	3580.75	3643.35	3579.75	3641.05	247573	12377497	150
2020.11.25	3640.25	3658.05	3618.85	3632.55	258415	12916922	150
2020.11.26	3634.75	3642.15	3617.25	3621.55	103604	5170774	150
2020.11.27	3624.45	3645.75	3615.85	3640.35	127295	6357600	160
2020.11.30	3644.95	3653.95	3594.85	3635.25	317115	15853670	150
2020.12.01	3632.75	3679.25	3628.05	3662.05	242331	12113847	150
2020.12.02	3661.45	3674.25	3644.25	3671.75	228042	11399497	160
2020.12.03	3672.05	3683.55	3656.55	3668.25	188646	9427327	150
2020.12.04	3668.75	3700.85	3666.55	3691.25	146225	7303902	150
2020.12.07	3695.65	3705.95	3673.35	3682.55	200149	10002500	160
2020.12.08	3683.05	3708.85	3665.55	3703.55	168892	8438273	160
2020.12.09	3709.85	3715.35	3660.45	3672.45	254652	12701878	0
2020.12.10	3671.05	3682.25	3645.25	3667.25	290524	14522925	160
2020.12.11	3670.45	3675.95	3630.25	3662.40	262877	13139764	150
2020.12.14	3682.25	3701.25	3647.55	3654.25	262130	13101367	150
2020.12.15	3655.10	3698.45	3646.05	3696.45	257127	12852589	150
2020.12.16	3698.65	3714.05	3689.95	3703.05	191128	9548536	150
2020.12.17	3704.65	3727.25	3701.95	3724.25	153812	7703360	150
2020.12.18	3723.35	3733.15	3687.45	3726.85	219001	10942677	160
2020.12.21	3730.35	3733.85	3606.55	3694.55	458111	22904296	160
2020.12.22	3696.55	3705.05	3673.65	3684.75	344313	17213133	160
2020.12.23	3685.05	3711.35	3661.25	3694.55	238218	11904876	160
2020.12.24	3695.15	3705.45	3688.45	3702.45	131979	6618684	160
2020.12.28	3690.25	3741.85	3688.75	3738.95	167137	8347661	160
2020.12.29	3740.55	3757.55	3724.55	3734.15	223517	11167171	160
2020.12.30	3734.45	3747.85	3726.25	3734.25	191441	9566014	160
2020.12.31	3734.75	3738.85	3724.65	3732.75	98431	4907996	160
2021.01.04	3760.65	3782.75	3662.05	3705.45	353364	17664266	160
2021.01.05	3704.25	3738.65	3682.25	3726.25	336005	16798476	150
2021.01.06	3726.55	3783.75	3694.85	3758.45	528682	26433734	150
2021.01.07	3759.45	3812.35	3750.55	3804.55	300158	15006678	150
2021.01.08	3804.45	3831.85	3783.45	3829.80	336246	16810001	150
2021.01.11	3826.77	3827.77	3784.65	3800.05	308878	15441605	150
2021.01.12	3803.05	3814.95	3776.05	3800.85	316851	15839508	150
2021.01.13	3800.55	3821.65	3784.85	3814.05	245136	12252596	160
2021.01.14	3815.45	3825.45	3794.15	3797.45	227445	11368169	160
2021.01.15	3800.45	3805.45	3749.45	3753.50	353617	17677218	150
2021.01.18	3758.25	3776.85	3750.85	3776.25	124640	6224512	160
2021.01.19	3776.65	3804.75	3776.25	3801.45	202113	10098993	160
2021.01.20	3803.95	3860.25	3796.45	3847.95	184937	9240915	150
2021.01.21	3848.65	3867.15	3844.25	3854.15	154334	7711309	80
2021.01.22	3854.95	3856.95	3820.85	3837.80	227561	11375326	80
2021.01.25	3843.05	3860.85	3796.45	3853.85	357859	17889956	80
2021.01.26	3853.05	3870.05	3829.45	3853.85	290795	14536701	80
2021.01.27	3854.65	3860.65	3714.45	3741.15	489353	24465972	80
2021.01.28	3738.85	3830.95	3711.25	3775.45	573043	28652116	150
2021.01.29	3775.95	3783.55	3692.85	3704.00	672189	33609321	150
2021.02.01	3696.55	3784.05	3664.65	3771.05	461181	23058544	90
2021.02.02	3772.35	3842.85	3767.05	3834.35	313206	15658814	80
2021.02.03	3837.05	3850.55	3815.35	3839.55	304483	15221942	80
2021.02.04	3840.45	3876.25	3818.15	3872.35	230093	11500276	80
2021.02.05	3870.95	3894.65	3866.45	3891.35	203741	10182692	80
2021.02.08	3896.45	3917.45	3891.05	3916.95	179413	8964972	80
2021.02.09	3916.85	3918.85	3900.85	3916.55	153345	7660962	80
2021.02.10	3917.45	3933.15	3884.05	3913.85	251782	12583821	80
2021.02.11	3912.85	3925.75	3890.05	3911.15	241748	12081248	90
2021.02.12	3910.85	3940.85	3894.65	3939.90	160400	8013666	80
2021.02.15	3942.05	3957.05	3939.35	3956.05	64569	3217390	80
2021.02.16	3955.35	3963.85	3923.55	3933.85	245138	12252668	120
2021.02.17	3933.45	3936.35	3900.45	3931.25	306814	15336744	90
2021.02.18	3932.65	3939.95	3884.45	3914.65	320111	16002956	120
2021.02.19	3913.45	3934.35	3894.25	3903.00	289766	14486072	90
2021.02.22	3911.35	3917.75	3864.45	3881.15	370574	18526784	110
2021.02.23	3881.75	3899.35	3808.25	3879.55	490453	24521219	120
2021.02.24	3880.75	3930.65	3855.25	3926.15	459545	22976393	120
2021.02.25	3926.05	3937.25	3812.85	3824.55	534001	26699222	100
2021.02.26	3824.15	3860.55	3787.25	3810.05	695768	34788250	150
2021.03.01	3822.75	3914.15	3814.85	3905.75	359706	17983787	100
2021.03.02	3905.75	3908.95	3867.95	3868.95	454139	22705897	100
2021.03.03	3870.55	3899.85	3815.25	3817.25	507645	25380966	110
2021.03.04	3818.15	3843.95	3722.15	3768.15	724015	36200588	150
2021.03.05	3768.35	3851.65	3730.45	3842.15	741171	37058425	150
2021.03.08	3858.65	3880.75	3798.15	3831.15	673103	33655002	150
2021.03.09	3832.25	3902.55	3827.65	3873.25	523354	26166985	90
2021.03.10	3876.85	3917.35	3858.05	3909.05	605685	30283798	150
2021.03.11	3908.35	3959.45	3894.15	3936.15	491834	24590650	150
2021.03.12	3937.15	3948.55	3910.65	3943.05	402244	20110902	120
2021.03.15	3949.15	3970.65	3923.45	3967.35	417336	20866031	150
2021.03.16	3967.85	3980.85	3953.05	3967.55	398170	19906768	80
2021.03.17	3967.55	3983.35	3935.35	3971.55	477189	23856942	80
2021.03.18	3972.25	3988.55	3910.85	3920.45	565436	28270768	150
2021.03.19	3921.45	3933.15	3885.15	3906.85	562292	28114304	80
2021.03.22	3901.15	3954.35	3895.25	3942.65	429616	21480222	80
2021.03.23	3943.15	3948.65	3900.75	3913.95	527130	26355106	80
2021.03.24	3915.45	3941.15	3887.65	3892.65	543864	27192676	70
2021.03.25	3892.85	3919.15	3853.05	3917.25	616532	30825840	80
2021.03.26	3916.95	3977.65	3910.45	3972.25	480205	24009180	150
2021.03.29	3973.05	3980.95	3938.85	3972.65	581894	29094166	150
2021.03.30	3973.95	3977.85	3943.25	3958.75	482787	24137626	70
2021.03.31	3957.65	3992.85	3950.55	3975.25	347233	17359938	70
2021.04.01	3976.35	4024.15	3973.65	4023.35	312699	15632999	70
2021.04.02	4023.75	4046.85	4021.45	4036.25	66443	3331754	70
2021.04.05	4037.95	4082.25	4030.15	4078.95	223669	11177080	70
2021.04.06	4078.05	4084.85	4061.15	4075.45	322249	16109522	70
2021.04.07	4075.45	4084.45	4066.15	4084.15	305198	15260748	70
2021.04.08	4082.90	4106.75	4080.90	4106.35	264822	13257865	70
2021.04.09	4106.00	4129.95	4089.85	4122.30	286376	14329895	60
2021.04.12	4122.85	4132.40	4113.10	4130.80	326924	9674133	60
2021.04.13	4130.60	4148.45	4110.05	4142.55	283366	5686605	70
2021.04.14	4142.20	4152.10	4121.45	4130.95	337612	6769529	70
2021.04.15	4131.80	4175.05	4127.75	4170.55	283909	5691497	70
2021.04.16	4170.30	4191.75	4162.70	4180.75	290973	5834345	70
2021.04.19	4172.95	4182.95	4150.45	4164.50	387972	7777962	70
2021.04.20	4165.15	4174.90	4119.45	4128.45	413772	8283809	70
2021.04.21	4129.85	4175.70	4121.65	4165.40	356279	7131350	70
2021.04.22	4165.75	4180.25	4124.95	4138.35	439364	8791900	60
2021.04.23	4137.70	4195.60	4136.15	4174.85	281729	5643817	70
2021.04.26	4178.90	4195.05	4172.95	4190.05	306941	6146756	60
2021.04.27	4190.40	4199.90	4175.95	4189.05	305380	6116837	70
2021.04.28	4189.75	4201.95	4180.90	4193.65	319641	6406341	70
2021.04.29	4193.20	4219.75	4177.05	4208.40	343654	6883573	70
2021.04.30	4208.65	4209.45	4176.15	4188.95	395452	7914542	70
2021.05.03	4190.85	4211.05	4189.85	4192.15	316132	6331805	70
2021.05.04	4192.50	4193.75	4129.45	4166.45	453373	9076858	70
2021.05.05	4167.20	4188.65	4161.95	4166.55	343558	6882225	60
2021.05.06	4166.40	4204.55	4148.95	4203.70	490246	9807853	60
2021.05.07	4204.60	4239.55	4198.95	4234.20	390514	7818909	60
2021.05.10	4234.05	4245.05	4179.90	4183.25	400686	8023560	60
2021.05.11	4184.90	4192.75	4111.85	4147.20	657498	13151434	60
2021.05.12	4147.40	4157.05	4057.90	4058.60	650596	13014386	70
2021.05.13	4059.70	4132.20	4035.65	4116.50	711222	14225795	60
2021.05.14	4116.70	4183.85	4110.80	4178.80	459419	9195970	60
2021.05.17	4176.45	4184.50	4142.85	4166.95	566398	11332571	60
2021.05.18	4164.50	4185.20	4117.90	4120.45	402277	8058270	60
2021.05.19	4119.50	4127.95	4060.30	4112.60	647916	12962149	60
2021.05.20	4111.30	4173.35	4088.95	4156.50	447370	8951117	60
2021.05.21	4156.95	4189.30	4151.65	4161.95	444354	8898455	60
2021.05.24	4155.30	4210.25	4146.70	4203.30	330115	6614131	60
2021.05.25	4203.40	4216.90	4183.50	4192.85	387906	7771152	60
2021.05.26	4192.55	4208.25	4184.85	4197.75	300187	6021373	60
2021.05.27	4196.95	4215.20	4181.65	4214.90	347993	6972883	60
2021.05.28	4214.00	4220.95	4204.50	4206.35	245821	4939679	60
2021.05.31	4208.75	4213.75	4193.40	4194.50	128972	2609902	60
2021.06.01	4195.80	4233.20	4195.80	4201.60	307014	6160701	60
2021.06.02	4201.00	4217.50	4193.65	4209.55	306751	6152061	60
2021.06.03	4210.25	4215.35	4167.30	4193.40	373059	7485221	60
2021.06.04	4193.55	4233.70	4179.05	4229.35	296526	5947950	60
2021.06.07	4232.50	4234.35	4215.90	4229.05	289502	5804676	60
2021.06.08	4229.10	4238.35	4207.60	4226.90	312390	6265629	60
2021.06.09	4226.40	4236.65	4218.65	4223.80	253497	5097739	60
2021.06.10	4223.35	4250.05	4207.35	4240.10	314337	6311400	60
2021.06.11	4240.10	4249.30	4232.60	4246.80	228392	4595017	60
2021.06.14	4248.60	4260.45	4236.40	4258.10	220082	4436456	60
2021.06.15	4257.50	4270.20	4240.55	4249.85	254248	5108511	60
2021.06.16	4250.15	4253.90	4202.90	4215.20	332701	6673420	60
2021.06.17	4216.05	4234.90	4195.50	4227.95	459650	9200902	60
2021.06.18	4227.15	4232.30	4153.30	4154.05	454350	9103997	60
2021.06.21	4155.90	4231.75	4139.10	4230.85	457266	9150567	60
2021.06.22	4230.40	4257.50	4218.10	4249.20	329123	6603850	60
2021.06.23	4250.05	4260.35	4242.80	4245.70	292524	5879785	60
2021.06.24	4245.00	4274.50	4243.95	4273.95	255363	5328351	60
2021.06.25	4273.40	4288.30	4265.30	4285.75	237772	4777114	60
2021.06.28	4288.00	4293.50	4276.25	4292.70	244892	4927708	60
