<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.18	3815.25	3905.20	3626.15	3762.37	333304	9998854	70
2020.03.19	3787.90	3924.95	3683.45	3814.95	291432	8742800	70
2020.03.20	3984.35	4122.90	3884.95	3891.82	331089	9932662	70
2020.03.23	3860.85	4129.17	3813.90	3912.85	295461	8863966	70
2020.03.24	4049.95	4255.45	4033.40	4223.55	212026	6361194	70
2020.03.25	4268.95	4499.90	4220.27	4416.95	280441	8413192	70
2020.03.26	4305.00	4566.55	4288.00	4562.75	188239	5647356	330
2020.03.27	4503.40	4506.65	4282.15	4314.95	167752	5032692	230
2020.03.30	4407.00	4411.75	4216.25	4396.05	196408	5892216	230
2020.03.31	4396.00	4467.75	4295.55	4347.25	182193	5466040	230
2020.04.01	4258.90	4272.90	4121.15	4128.95	184878	5546428	230
2020.04.02	4207.30	4263.05	4135.05	4229.85	198246	5947314	225
2020.04.03	4191.70	4218.45	4108.95	4135.75	159339	4780160	230
2020.04.06	4310.35	4415.65	4261.85	4392.65	125043	3751652	230
2020.04.07	4405.10	4525.35	4363.65	4365.85	192766	5783020	230
2020.04.08	4400.35	4465.35	4329.85	4450.35	125568	3768078	230
2020.04.09	4476.00	4559.75	4403.75	4527.55	167421	5022775	230
2020.04.14	4550.80	4575.55	4494.30	4520.55	112478	3375698	230
2020.04.15	4501.95	4520.95	4329.95	4340.45	150316	4509930	230
2020.04.16	4364.95	4415.70	4313.45	4352.95	144175	4325686	230
2020.04.17	4495.20	4547.95	4461.95	4523.25	151479	4545080	230
2020.04.20	4526.85	4541.85	4420.35	4467.15	128886	3867136	230
2020.04.21	4432.05	4474.55	4343.55	4363.35	38301	1149318	230
2020.04.22	4385.45	4424.45	4356.45	4420.75	33015	991608	230
2020.04.23	4420.35	4492.35	4389.15	4394.65	66480	1994878	230
2020.04.24	4361.35	4450.35	4356.35	4440.15	120045	3602670	230
2020.04.27	4490.25	4522.00	4441.55	4510.55	104222	3128420	230
2020.04.28	4497.10	4598.60	4488.10	4535.65	138080	4142760	230
2020.04.29	4585.00	4684.75	4548.75	4673.75	118112	3544582	230
2020.04.30	4712.95	4715.45	4519.20	4540.25	162421	4873406	230
2020.05.04	4393.35	4428.85	4359.60	4417.65	148964	4470032	230
2020.05.05	4421.80	4489.05	4415.30	4430.85	122820	3685774	230
2020.05.06	4463.95	4485.45	4399.75	4401.25	126149	3785040	230
2020.05.07	4437.95	4512.95	4433.45	4480.20	133663	4010752	230
2020.05.08	4545.45	4557.95	4515.95	4547.95	76899	2310206	230
2020.05.11	4557.40	4565.40	4454.65	4504.90	119506	3586848	230
2020.05.12	4480.60	4497.35	4407.65	4407.65	132823	3985504	230
2020.05.13	4415.75	4425.50	4289.75	4326.25	187369	5621592	230
2020.05.14	4298.25	4310.50	4189.75	4300.05	175335	5261110	230
2020.05.15	4295.75	4331.25	4249.75	4288.05	188585	5658192	230
2020.05.18	4333.85	4522.35	4329.10	4505.35	148452	4454626	230
2020.05.19	4507.10	4560.85	4410.10	4411.85	195473	5865018	230
2020.05.20	4439.35	4500.35	4392.35	4481.65	169589	5088226	230
2020.05.21	4454.60	4498.60	4428.60	4451.65	156928	4708524	230
2020.05.22	4399.10	4475.85	4367.85	4468.85	168067	5043302	230
2020.05.25	4488.00	4543.75	4450.75	4542.75	78305	2352021	230
2020.05.26	4583.25	4620.00	4573.00	4586.05	159054	4772064	230
2020.05.27	4625.75	4713.25	4609.25	4706.25	204920	6148042	230
2020.05.28	4730.85	4789.35	4700.60	4732.65	199166	5975132	230
2020.05.29	4738.10	4768.60	4670.35	4723.65	183982	5519634	230
2020.06.01	4751.15	4800.40	4718.90	4798.90	141736	4253247	230
2020.06.02	4792.95	4882.20	4784.20	4880.45	153579	4608114	230
2020.06.03	4921.45	5045.45	4907.95	5032.95	154926	4648198	230
2020.06.04	5011.45	5054.95	4965.20	5000.20	186807	5604524	230
2020.06.05	5067.10	5201.60	5057.35	5166.85	200009	6000602	230
2020.06.08	5177.40	5229.60	5135.60	5229.60	157084	4713792	230
2020.06.09	5208.25	5220.25	5051.50	5096.75	191760	5753466	230
2020.06.10	5132.65	5153.15	5024.40	5037.15	199328	5979942	230
2020.06.11	4955.10	4962.35	4727.85	4735.65	267724	8031714	230
2020.06.12	4805.25	4939.00	4754.25	4853.05	307814	9234420	230
2020.06.15	4704.55	4885.55	4679.05	4874.85	263223	7896700	230
2020.06.16	4951.95	5004.95	4883.45	4946.45	265463	7968010	190
2020.06.17	4950.95	5024.95	4948.45	4974.75	193900	5817602	230
2020.06.18	4956.45	5017.45	4905.20	4946.75	196951	5909102	180
2020.06.19	4964.85	5038.35	4916.65	4920.65	186752	5602586	230
2020.06.22	4920.55	5004.05	4897.05	4972.85	162663	4880536	230
2020.06.23	4965.85	5045.10	4956.35	4987.85	165081	4952976	230
