<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.17	32891.05	33071.35	32803.50	33042.50	434311	4343615	140
2021.03.18	33032.05	33246.85	32855.70	32925.80	506212	5062371	200
2021.03.19	32920.05	32998.85	32539.05	32638.95	499917	4999303	210
2021.03.22	32592.05	32819.50	32446.35	32781.50	401893	4019063	140
2021.03.23	32782.05	32821.50	32367.70	32464.50	458972	4590018	200
2021.03.24	32482.05	32802.85	32366.85	32472.50	467997	4680188	230
2021.03.25	32470.05	32699.85	32083.65	32688.80	531226	5312473	140
2021.03.26	32693.05	33116.70	32632.15	33091.95	435345	4353640	210
2021.03.29	33083.05	33265.50	32885.15	33195.50	486728	4867519	140
2021.03.30	33209.05	33267.50	32998.65	33073.50	417411	4174621	140
2021.03.31	33068.05	33175.05	32999.70	33048.50	354534	3545615	140
2021.04.01	33048.05	33194.05	32977.50	33189.50	328004	3280402	140
2021.04.02	33182.05	33398.05	33152.50	33326.70	44014	442915	140
2021.04.05	33376.05	33629.85	33285.15	33554.50	239220	2393164	140
2021.04.06	33541.05	33583.50	33399.70	33454.50	343688	3437434	230
2021.04.07	33462.05	33531.15	33362.15	33481.50	316730	3168122	210
2021.04.08	33468.15	33585.85	33353.75	33577.85	290743	2908055	210
2021.04.09	33580.15	33815.50	33504.50	33770.95	315637	3156880	140
2021.04.12	33780.15	33811.50	33678.95	33765.50	313555	5616740	140
2021.04.13	33768.15	33837.80	33560.75	33695.50	316219	6323869	140
2021.04.14	33695.15	33925.95	33640.50	33793.50	349249	6984433	140
2021.04.15	33785.15	34082.70	33775.50	34060.50	318015	6359838	210
2021.04.16	34060.15	34267.30	34004.50	34183.70	308297	6165396	210
2021.04.19	34139.15	34167.80	33988.95	34120.50	380142	7602419	210
2021.04.20	34118.15	34189.50	33694.95	33813.50	397528	7950317	150
2021.04.21	33823.15	34159.70	33747.50	34103.50	352068	7041143	140
2021.04.22	34100.15	34158.85	33730.95	33838.50	388412	7767977	210
2021.04.23	33833.15	34168.70	33722.15	34027.95	307780	6155312	140
2021.04.26	34049.15	34158.75	33948.70	34005.50	274421	5488046	140
2021.04.27	33995.15	34088.50	33876.15	33924.50	262209	5243774	140
2021.04.28	33935.15	33984.15	33803.85	33826.90	278152	5562472	140
2021.04.29	33836.15	34092.95	33744.15	34032.50	309839	6196241	140
2021.04.30	34037.15	34054.50	33792.95	33909.95	343123	6862173	210
2021.05.03	33937.15	34226.95	33929.50	34115.50	266584	5331255	140
2021.05.04	34115.15	34158.70	33764.35	34139.50	400511	8009844	140
2021.05.05	34143.15	34335.95	34045.95	34231.50	331655	6632824	140
2021.05.06	34224.15	34571.50	34191.15	34567.90	402273	8045396	210
2021.05.07	34553.15	34825.50	34469.45	34815.95	351570	7031141	140
2021.05.10	34809.15	35101.15	34715.50	34741.50	362431	7248267	140
2021.05.11	34750.15	34832.50	34083.50	34236.50	552621	11052388	150
2021.05.12	34240.50	34324.50	33561.00	33585.50	568162	11366560	150
2021.05.13	33575.50	34185.65	33294.75	34057.00	582748	11656660	200
