<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.18	6092.55	6139.35	6070.25	6101.55	124275	6202757	160
2020.08.19	6096.35	6188.15	6090.35	6133.25	129698	6471127	160
2020.08.20	6129.35	6133.35	6084.05	6115.35	139912	6983858	160
2020.08.21	6117.35	6155.15	6047.05	6089.35	132897	6629538	160
2020.08.24	6089.15	6164.15	6064.85	6159.15	134361	6702630	160
2020.08.25	6156.75	6194.45	6100.05	6120.75	126107	6291930	160
2020.08.26	6113.75	6128.65	6073.45	6123.65	120427	6005763	160
2020.08.27	6118.65	6155.35	6069.55	6097.55	170733	8524314	160
2020.08.28	6095.55	6105.55	5990.45	6025.45	160233	7995007	170
2020.08.31	6026.35	6088.15	5968.25	5986.35	116533	5812402	160
2020.09.01	5979.45	6000.55	5898.25	5963.35	144258	7202258	170
2020.09.02	5957.95	6117.05	5954.95	6104.05	155666	7771988	160
2020.09.03	6091.45	6130.15	5952.35	5994.35	257406	12862963	160
2020.09.04	5986.45	5995.45	5811.35	5877.35	261728	13076482	160
2020.09.07	5883.45	5972.85	5818.15	5955.95	145753	7274540	160
2020.09.08	5953.85	6024.65	5875.75	5889.85	291110	14547681	185
2020.09.09	5867.05	5965.05	5843.75	5934.05	266030	13294693	185
2020.09.10	5933.15	5963.95	5815.05	5829.15	284255	14205010	160
2020.09.11	5834.05	5875.85	5810.95	5846.05	196475	9811690	190
2020.09.14	5861.75	5917.55	5860.75	5888.75	141800	7075890	185
2020.09.15	5890.55	5950.55	5876.55	5938.55	67189	3338524	160
2020.09.16	5938.55	5978.45	5922.25	5947.15	125159	6241188	190
2020.09.17	5975.25	5975.25	5846.95	5890.25	211734	10577611	160
2020.09.18	5879.15	5916.95	5811.05	5845.15	149345	7451014	170
2020.09.21	5848.15	5864.85	5714.25	5759.15	261011	13042624	160
2020.09.22	5757.35	5857.35	5750.35	5840.25	191565	9566705	160
2020.09.23	5842.35	5956.15	5828.35	5857.35	205519	10264790	160
2020.09.24	5847.45	5897.45	5818.15	5871.45	231165	11548806	200
2020.09.25	5871.85	5973.55	5861.55	5959.85	187097	9342159	160
2020.09.28	5969.65	5994.65	5935.35	5989.75	131653	6567770	200
2020.09.29	5989.45	6005.45	5878.35	5889.45	158952	7935574	180
2020.09.30	5886.45	5912.15	5799.25	5822.45	236665	11826435	160
2020.10.01	5829.05	5912.65	5825.85	5850.85	197422	9858680	160
2020.10.02	5847.35	5871.25	5771.05	5863.25	213362	10655649	170
2020.10.05	5879.25	5968.25	5857.25	5955.25	144661	7218152	160
2020.10.06	5971.15	6004.15	5905.85	5927.15	175173	8746077	160
2020.10.07	5941.15	6065.05	5919.85	6054.15	163767	8178299	200
2020.10.08	6050.65	6122.45	6049.65	6104.65	142270	7096610	160
2020.10.09	6106.65	6126.45	6083.35	6100.65	89309	4440554	200
2020.10.12	6096.65	6178.65	6086.35	6166.65	111020	5534930	260
2020.10.13	6168.65	6214.45	6148.55	6153.65	155785	7778426	170
2020.10.14	6153.55	6197.35	6150.55	6154.25	142294	7105940	170
2020.10.15	6154.35	6230.45	6145.95	6186.55	144124	7198513	160
2020.10.16	6192.75	6222.85	6160.55	6193.85	96579	4817268	200
2020.10.19	6201.85	6249.65	6172.75	6194.85	121861	6079312	200
2020.10.20	6197.85	6239.65	6161.65	6176.85	151940	7585256	260
2020.10.21	6188.85	6204.65	6112.75	6129.85	160275	8004696	230
2020.10.22	6124.05	6192.05	6091.75	6182.05	163380	8160120	160
2020.10.23	6188.05	6193.05	6142.75	6178.05	131631	6568756	200
2020.10.26	6168.15	6205.95	6078.05	6101.15	168040	8393120	200
2020.10.27	6098.15	6110.85	5998.65	5998.65	168504	8417280	180
2020.10.28	6001.65	6070.95	5946.15	5961.25	239787	11983793	160
2020.10.29	5971.55	5999.35	5908.35	5954.45	209693	10478610	160
2020.10.30	5946.45	5984.15	5854.45	5970.45	245269	12258336	160
2020.11.02	5952.15	6001.15	5899.15	5952.35	231606	11576002	160
2020.11.03	5982.75	6089.85	5966.75	6066.95	188373	9414176	190
2020.11.04	6062.85	6130.05	5980.85	6074.05	348973	17447520	160
2020.11.05	6098.95	6198.05	6077.95	6175.15	198765	9935758	200
2020.11.06	6174.75	6240.05	6154.75	6205.95	196460	9817003	190
2020.11.09	6221.25	6549.35	6211.25	6441.45	334043	16699510	160
2020.11.10	6419.25	6442.35	6328.25	6396.45	354724	17735180	170
2020.11.11	6412.15	6491.25	6400.25	6463.35	210250	10510130	160
2020.11.12	6472.65	6475.75	6379.85	6393.85	184219	9207964	190
2020.11.13	6391.55	6457.85	6374.55	6444.75	153799	7684460	160
2020.11.16	6461.55	6517.65	6439.55	6487.75	171636	8575646	160
2020.11.17	6507.55	6526.65	6467.55	6508.75	147177	7352790	200
2020.11.18	6504.55	6569.85	6501.55	6504.75	138809	6933400	210
2020.11.19	6516.85	6568.15	6489.85	6562.05	145677	7277787	220
2020.11.20	6545.75	6582.05	6526.75	6567.95	111511	5564170	185
2020.11.23	6556.05	6613.35	6554.35	6592.35	135625	6767620	200
2020.11.24	6595.15	6691.45	6591.15	6682.35	130754	6530156	140
2020.11.25	6696.05	6709.15	6648.25	6672.25	136380	6810704	185
2020.11.26	6690.95	6690.95	6616.15	6622.15	74215	3690010	240
2020.11.27	6614.95	6643.15	6587.95	6639.15	92958	4630673	140
2020.11.30	6628.75	6641.75	6498.75	6515.95	171729	8583037	185
2020.12.01	6532.55	6636.85	6508.55	6619.75	147446	7365649	185
2020.12.02	6624.55	6624.65	6556.55	6612.75	137157	6850029	185
2020.12.03	6616.15	6640.45	6598.15	6611.35	102581	5119997	185
2020.12.04	6612.15	6680.45	6612.15	6679.35	94648	4720230	200
2020.12.07	6677.15	6713.25	6636.15	6659.35	136328	6808270	180
2020.12.08	6664.95	6722.15	6654.95	6716.15	121496	6066094	140
