<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.10	3778.80	3802.90	3775.80	3801.80	15522	465531	110
2020.02.11	3815.80	3830.50	3806.45	3822.80	13308	399328	100
2020.02.12	3822.70	3859.80	3820.70	3856.70	9717	291171	110
2020.02.13	3849.70	3851.70	3797.85	3840.00	19668	595157	110
2020.02.14	3841.90	3853.70	3828.90	3839.90	24139	725738	110
2020.02.17	3845.70	3854.70	3840.35	3850.50	5617	169076	110
2020.02.18	3836.70	3847.30	3821.80	3841.70	34434	1062693	110
2020.02.19	3844.60	3863.70	3844.60	3856.60	12545	424431	130
2020.02.20	3865.70	3865.70	3817.35	3838.20	30171	975752	110
2020.02.21	3830.10	3833.10	3775.70	3792.10	43522	1392109	100
2020.02.24	3737.90	3738.90	3623.70	3625.10	62968	1943025	100
2020.02.25	3672.00	3680.00	3519.35	3522.00	85463	2609761	100
2020.02.26	3540.90	3596.80	3464.50	3523.90	133531	4023223	100
2020.02.27	3502.80	3526.45	3386.90	3389.80	139407	4195664	100
2020.02.28	3380.70	3399.70	3280.35	3344.70	243445	7308677	100
2020.03.02	3338.70	3414.00	3255.35	3386.70	209135	6278294	100
2020.03.03	3397.70	3447.40	3303.00	3324.70	243214	7306089	100
2020.03.04	3357.60	3467.60	3342.60	3462.60	131076	3949326	100
2020.03.05	3437.00	3449.00	3300.00	3310.75	139052	4194394	100
2020.03.06	3309.90	3314.90	3192.90	3229.90	182622	5489670	100
2020.03.09	3082.70	3086.70	2870.70	2872.70	205165	6161855	100
2020.03.10	3030.60	3088.20	2892.25	3026.60	221973	6665986	100
2020.03.11	2958.50	2998.15	2830.50	2858.50	211535	6354101	100
2020.03.12	2752.70	2768.45	2480.80	2494.70	290692	8726015	100
2020.03.13	2482.60	2785.20	2440.60	2687.60	305400	9165124	100
2020.03.16	2464.50	2507.40	2271.35	2381.00	195723	5877911	100
2020.03.17	2510.00	2569.55	2363.60	2511.65	376260	11295513	170
2020.03.18	2456.65	2521.65	2309.50	2394.20	309756	9301370	170
2020.03.19	2424.85	2515.40	2238.85	2436.40	254639	7645230	170
2020.03.20	2461.85	2636.50	2430.85	2462.20	319262	9583746	430
2020.03.23	2375.10	2607.40	2360.10	2496.10	336643	10103598	430
2020.03.24	2545.00	2742.35	2530.00	2720.35	236530	7100972	430
2020.03.25	2706.55	2846.05	2676.20	2791.05	294972	8854434	430
2020.03.26	2751.05	2874.55	2716.70	2873.55	249179	7482692	430
2020.03.27	2829.35	2862.00	2704.10	2721.10	206116	6189828	280
2020.03.30	2700.60	2802.60	2672.60	2799.60	215828	6481652	280
2020.03.31	2817.90	2841.90	2736.40	2762.75	192567	5783444	280
2020.04.01	2741.05	2745.75	2628.05	2639.40	167844	5046062	280
2020.04.02	2643.75	2720.40	2630.40	2706.40	184406	5545944	280
2020.04.03	2695.30	2703.80	2642.80	2663.80	148285	4464056	280
2020.04.06	2735.15	2850.80	2718.15	2834.80	115019	3488820	280
2020.04.07	2845.75	2921.40	2802.05	2821.40	193714	5831328	280
2020.04.08	2815.25	2872.95	2793.60	2863.60	157430	4739962	280
2020.04.09	2866.95	2923.10	2824.10	2907.10	170879	5144620	280
2020.04.14	2886.75	2949.40	2885.05	2913.40	90291	2735484	280
2020.04.15	2906.35	2913.70	2787.70	2796.70	131417	3976600	280
2020.04.16	2778.95	2847.60	2771.95	2807.60	136663	4132958	280
2020.04.17	2884.25	2920.60	2861.60	2899.60	119544	3624210	280
2020.04.20	2901.00	2919.00	2828.00	2863.00	108832	3338800	280
2020.04.21	2870.00	2881.00	2773.00	2787.00	149655	4517094	280
2020.04.22	2781.50	2836.50	2780.50	2828.50	99344	3080978	280
2020.04.23	2819.40	2874.40	2800.40	2806.40	115053	3528064	280
2020.04.24	2785.80	2838.30	2771.80	2832.30	75460	2428016	280
2020.04.27	2828.80	2889.30	2825.80	2882.30	61395	1994197	280
2020.04.28	2879.80	2942.15	2861.80	2894.50	67610	2180570	280
2020.04.29	2908.00	2999.10	2905.00	2988.10	77048	2447284	280
2020.04.30	2993.70	3041.70	2888.20	2903.20	90934	2843492	280
2020.05.04	2793.90	2833.40	2776.55	2833.40	73683	2339543	200
2020.05.05	2835.90	2872.40	2815.40	2839.40	74170	2345772	280
2020.05.06	2836.90	2871.90	2814.40	2815.40	73452	2329882	280
2020.05.07	2814.30	2883.45	2813.30	2860.80	68942	2228344	280
2020.05.08	2886.30	2910.30	2879.80	2909.80	47618	1571406	280
2020.05.11	2919.90	2927.55	2850.55	2885.55	33608	1094275	160
2020.05.12	2863.55	2886.55	2831.55	2831.55	43139	1375434	160
2020.05.13	2816.55	2843.55	2768.05	2790.55	60406	1892855	170
2020.05.14	2779.75	2789.75	2695.75	2777.75	58855	1847011	160
2020.05.15	2775.65	2789.65	2742.25	2773.65	57618	1799974	160
2020.05.18	2790.15	2923.85	2789.15	2908.15	41982	1338083	150
2020.05.19	2907.15	2947.25	2863.15	2863.15	68443	2085023	160
2020.05.20	2873.45	2937.45	2865.45	2925.35	57344	1768775	150
2020.05.21	2916.95	2928.95	2886.95	2899.95	68760	2210012	160
2020.05.22	2907.95	2913.05	2844.25	2910.25	69174	2176460	160
2020.05.25	2920.15	2963.25	2904.35	2962.15	32508	1038917	160
2020.05.26	2955.15	3001.25	2953.25	2976.15	54376	1736029	150
2020.05.27	2979.15	3058.25	2977.15	3052.15	77184	2412680	150
2020.05.28	3061.25	3096.25	3044.25	3060.15	85536	2611376	160
2020.05.29	3062.15	3088.25	3025.15	3061.15	97957	3022515	150
2020.06.01	3074.25	3120.15	3056.15	3118.15	55198	1713880	150
2020.06.02	3110.95	3172.30	3110.80	3171.30	60925	2004878	280
2020.06.03	3184.80	3285.30	3181.80	3276.30	68008	2205914	280
2020.06.04	3263.05	3285.95	3223.05	3246.95	79173	2414759	150
2020.06.05	3250.05	3381.05	3244.95	3357.60	77275	2379430	160
2020.06.08	3372.75	3393.05	3334.85	3393.05	64460	2053562	160
2020.06.09	3382.45	3387.45	3289.45	3322.25	81159	2485925	160
2020.06.10	3329.25	3356.25	3275.25	3284.15	119660	3607135	160
2020.06.11	3277.15	3284.15	3087.05	3096.05	153520	4619771	150
2020.06.12	3117.95	3213.05	3093.95	3164.95	206788	6216187	150
2020.06.15	3126.85	3182.85	3050.85	3176.75	202041	6068719	150
2020.06.16	3207.85	3277.85	3186.75	3236.75	211405	6356967	150
2020.06.17	3234.55	3282.55	3214.45	3254.45	155616	4677343	160
2020.06.18	3232.55	3291.45	3207.55	3245.45	164464	4950418	150
2020.06.19	3238.25	3299.25	3226.15	3231.15	122506	3697003	160
2020.06.22	3212.35	3278.45	3204.35	3258.35	92672	2796886	150
2020.06.23	3268.15	3317.15	3214.05	3277.05	118289	3567822	150
2020.06.24	3283.15	3295.15	3178.15	3201.05	129711	3909157	160
2020.06.25	3215.95	3259.05	3145.95	3258.80	145555	4374420	160
2020.06.26	3246.05	3271.05	3189.05	3193.95	117043	3527113	150
2020.06.29	3184.35	3251.35	3168.25	3241.25	105298	3171393	160
2020.06.30	3248.79	3258.35	3207.35	3247.25	72825	2194235	160
2020.07.01	3241.35	3257.35	3178.35	3242.25	77168	2329276	160
2020.07.02	3226.45	3335.35	3224.25	3305.35	71486	2171484	150
2020.07.03	3307.05	3330.05	3279.09	3309.05	42600	1417182	160
2020.07.06	3324.95	3376.05	3322.95	3353.95	61594	1893589	150
2020.07.07	3360.85	3365.85	3295.85	3297.75	68113	2062035	150
2020.07.08	3307.85	3323.85	3275.15	3309.75	75482	2292942	160
2020.07.09	3310.85	3326.85	3245.85	3273.75	85430	2584128	160
2020.07.10	3283.75	3316.75	3233.09	3313.75	89063	2689543	160
2020.07.13	3315.55	3353.55	3284.45	3290.45	78274	2371814	160
2020.07.14	3302.65	3339.60	3274.25	3333.55	136397	4105852	160
2020.07.15	3355.15	3397.65	3336.65	3371.55	88226	2697546	160
2020.07.16	3362.65	3374.65	3338.25	3371.55	85747	2593859	160
