<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.06	0.70463	0.70680	0.69396	0.69804	683558	102533700000	27
2020.03.09	0.68559	0.68774	0.66717	0.67546	763967	114595050000	27
2020.03.10	0.67546	0.68829	0.67403	0.68319	792606	118890900000	27
2020.03.11	0.68319	0.68497	0.67830	0.68101	693787	104068050000	27
2020.03.12	0.68111	0.69164	0.67467	0.67911	763640	114546000000	27
2020.03.13	0.67946	0.69063	0.67654	0.68779	903916	135587400000	27
2020.03.16	0.68731	0.68882	0.67420	0.67456	1001071	150160650000	27
2020.03.17	0.67456	0.68261	0.67361	0.67587	926275	138941250000	27
2020.03.18	0.67591	0.67671	0.66351	0.66599	941554	141233100000	27
2020.03.19	0.66601	0.68250	0.66030	0.68069	976061	146409150000	27
2020.03.20	0.68069	0.69221	0.67942	0.68447	1032050	154807500000	27
2020.03.23	0.68556	0.68586	0.67444	0.67797	1041364	156204600000	27
2020.03.24	0.67778	0.68018	0.67052	0.67866	900438	135065700000	27
2020.03.25	0.67866	0.68971	0.67781	0.68715	814321	122148150000	27
2020.03.26	0.68717	0.68996	0.68179	0.68521	771747	115762050000	27
2020.03.27	0.68531	0.68646	0.67705	0.67881	709822	106473300000	27
2020.03.30	0.67897	0.68173	0.67427	0.67631	602359	90353850000	27
2020.03.31	0.67626	0.68671	0.67261	0.68316	709926	106488900000	27
2020.04.01	0.68295	0.68371	0.67635	0.68033	627196	94079400000	27
2020.04.02	0.68033	0.68953	0.67909	0.68851	584401	87660150000	27
2020.04.03	0.68850	0.69353	0.68563	0.68611	537099	80564850000	27
2020.04.06	0.68469	0.69393	0.68383	0.69346	587938	88190700000	27
2020.04.07	0.69346	0.69566	0.69135	0.69256	591066	88659900000	27
2020.04.08	0.69261	0.69414	0.68970	0.69313	516997	77549550000	27
2020.04.09	0.69308	0.69435	0.68834	0.69108	546689	82003350000	37
2020.04.10	0.69098	0.69261	0.68980	0.69052	263723	39558450000	37
2020.04.13	0.69229	0.69788	0.68925	0.69493	360407	54061050000	37
2020.04.14	0.69493	0.69687	0.68971	0.69133	422064	63309600000	37
2020.04.15	0.69128	0.69168	0.68265	0.68306	456844	68526600000	34
2020.04.16	0.68306	0.68893	0.68299	0.68893	482930	72439500000	35
2020.04.17	0.68893	0.69094	0.68692	0.68875	472076	70811400000	36
2020.04.20	0.68921	0.69022	0.68364	0.68388	438877	65831550000	37
2020.04.21	0.68388	0.68613	0.68027	0.68198	613751	92062650000	37
2020.04.22	0.68198	0.68713	0.68120	0.68582	481480	72222000000	37
2020.04.23	0.68582	0.69495	0.68482	0.69323	521996	78299400000	30
2020.04.24	0.69318	0.69550	0.68865	0.68865	426357	63953550000	34
2020.04.27	0.68899	0.69544	0.68876	0.69478	386439	57965850000	30
2020.04.28	0.69468	0.69821	0.69346	0.69635	409291	61393650000	30
2020.04.29	0.69635	0.70214	0.69555	0.70091	394431	59164650000	37
2020.04.30	0.70091	0.70302	0.69173	0.69208	462846	69426900000	35
2020.05.01	0.69208	0.69304	0.68012	0.68173	370688	55603200000	30
2020.05.04	0.68152	0.68624	0.68056	0.68473	388106	58215900000	30
2020.05.05	0.68473	0.69404	0.68448	0.69163	370276	55541400000	30
2020.05.06	0.69173	0.69398	0.68839	0.68903	404508	60676200000	31
2020.05.07	0.68898	0.69842	0.68755	0.69608	389826	58473900000	37
2020.05.08	0.69608	0.69777	0.69469	0.69655	271707	40756050000	30
2020.05.11	0.69638	0.69856	0.69239	0.69428	259454	38918100000	30
2020.05.12	0.69433	0.69451	0.68835	0.68835	278430	41764500000	31
2020.05.13	0.68808	0.69187	0.68734	0.68899	325855	48878250000	37
2020.05.14	0.68895	0.69351	0.68812	0.69227	321011	48151650000	37
2020.05.15	0.69217	0.69362	0.68818	0.68828	305615	45842250000	30
2020.05.18	0.68902	0.69885	0.68786	0.69647	256187	38428050000	30
2020.05.19	0.69646	0.70078	0.69585	0.69628	291247	43687050000	30
2020.05.20	0.69628	0.69749	0.69313	0.69367	237688	35653200000	30
2020.05.21	0.69367	0.69684	0.69259	0.69508	250839	37625850000	31
2020.05.22	0.69513	0.69611	0.69133	0.69308	244522	36678300000	30
2020.05.25	0.69353	0.69578	0.69335	0.69404	197724	29658600000	30
2020.05.26	0.69404	0.70137	0.69368	0.70048	258793	38818950000	30
2020.05.27	0.70048	0.70652	0.69933	0.70382	340892	51133800000	31
2020.05.28	0.70382	0.70522	0.69910	0.70013	320701	48105150000	33
2020.05.29	0.70013	0.70140	0.69440	0.69623	432068	64810200000	37
2020.06.01	0.69632	0.70899	0.69628	0.70773	372200	55830000000	37
2020.06.02	0.70773	0.71271	0.70718	0.71158	388138	58220700000	30
2020.06.03	0.71158	0.71352	0.71005	0.71203	430451	64567650000	36
