<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.23	1.53515	1.56848	1.53493	1.55527	1232486	184872900000	21
2020.03.24	1.55661	1.57920	1.55465	1.55924	1106942	166041300000	21
2020.03.25	1.55929	1.56263	1.54132	1.54390	1057144	158571600000	21
2020.03.26	1.54390	1.55860	1.54076	1.54888	922375	138356250000	21
2020.03.27	1.54888	1.56031	1.54417	1.55770	919244	137886600000	21
2020.03.30	1.55731	1.56609	1.55324	1.56410	821507	123226050000	21
2020.03.31	1.56410	1.57114	1.54427	1.55078	900913	135136950000	21
2020.04.01	1.55123	1.56168	1.54413	1.55515	816847	122527050000	21
2020.04.02	1.55515	1.55654	1.53127	1.53443	810823	121623450000	21
2020.04.03	1.53450	1.53735	1.52139	1.53250	776355	116453250000	21
2020.04.06	1.53703	1.54182	1.52138	1.52273	801856	120278400000	21
2020.04.07	1.52282	1.52967	1.51988	1.52398	813538	122030700000	21
2020.04.08	1.52381	1.52955	1.52014	1.52121	736590	110488500000	21
2020.04.09	1.52129	1.53361	1.52020	1.52694	763309	114496350000	24
2020.04.10	1.52699	1.53050	1.52494	1.52567	350415	52562250000	24
2020.04.13	1.52438	1.53052	1.51205	1.51615	465459	69818850000	24
2020.04.14	1.51615	1.52878	1.51288	1.52391	535982	80397300000	24
2020.04.15	1.52387	1.54115	1.52291	1.53906	555935	83390250000	24
2020.04.16	1.53906	1.53982	1.52592	1.52604	602017	90302550000	24
2020.04.17	1.52599	1.52986	1.52094	1.52233	606706	91005900000	24
2020.04.20	1.52212	1.53713	1.52181	1.53630	553290	82993500000	24
2020.04.21	1.53625	1.54544	1.53236	1.54246	727797	109169550000	24
2020.04.22	1.54249	1.54428	1.52969	1.53219	577023	86553450000	24
2020.04.23	1.53217	1.53467	1.51399	1.51636	630776	94616400000	24
2020.04.24	1.51636	1.52668	1.51133	1.52609	563544	84531600000	24
2020.04.27	1.52377	1.52727	1.51820	1.51935	523444	78516600000	24
2020.04.28	1.51938	1.52265	1.51346	1.51416	536685	80502750000	24
2020.04.29	1.51416	1.51611	1.50828	1.50840	540209	81031350000	24
2020.04.30	1.50840	1.52805	1.50520	1.52666	604311	90646650000	24
2020.05.01	1.52658	1.55317	1.52503	1.54689	527949	79192350000	24
2020.05.04	1.54415	1.54934	1.53403	1.53594	555364	83304600000	24
2020.05.05	1.53596	1.53641	1.51910	1.52219	531722	79758300000	24
2020.05.06	1.52250	1.52974	1.51649	1.52665	565328	84799200000	24
2020.05.07	1.52654	1.53043	1.50754	1.51351	558893	83833950000	24
2020.05.08	1.51351	1.51541	1.50780	1.50886	473564	71034600000	24
2020.05.11	1.50824	1.51845	1.50658	1.51341	526809	79021350000	24
2020.05.12	1.51338	1.52721	1.51246	1.52690	573055	85958250000	24
2020.05.13	1.52690	1.52789	1.52060	1.52529	637129	95569350000	24
2020.05.14	1.52529	1.52615	1.51534	1.51781	633274	94991100000	24
2020.05.15	1.51769	1.52727	1.51541	1.52632	608286	91242900000	24
2020.05.18	1.52342	1.52716	1.51837	1.52121	570045	85506750000	24
2020.05.19	1.52121	1.52768	1.51648	1.52279	641605	96240750000	24
2020.05.20	1.52264	1.52816	1.52091	1.52600	577440	86616000000	24
2020.05.21	1.52608	1.53164	1.52414	1.52754	594801	89220150000	24
2020.05.22	1.52754	1.53218	1.52419	1.52599	572981	85947150000	24
2020.05.25	1.52409	1.52639	1.52136	1.52307	451405	67710750000	24
2020.05.26	1.52287	1.52359	1.51165	1.51240	574061	86109150000	24
2020.05.27	1.51240	1.51988	1.50537	1.51257	692274	103841100000	24
2020.05.28	1.51326	1.52701	1.51220	1.52428	701325	105198750000	24
2020.05.29	1.52419	1.53844	1.52317	1.52946	770850	115627500000	24
2020.06.01	1.53076	1.53241	1.50935	1.51116	738032	110704800000	24
2020.06.02	1.51109	1.51358	1.50525	1.50986	746537	111980550000	24
2020.06.03	1.50986	1.51995	1.50903	1.51588	785765	117864750000	24
2020.06.04	1.51577	1.53346	1.51124	1.53051	789853	118477950000	24
2020.06.05	1.53048	1.53449	1.51474	1.51520	824862	123729300000	24
2020.06.08	1.51386	1.51714	1.50916	1.51124	714821	107223150000	24
2020.06.09	1.51124	1.52637	1.51027	1.52105	741865	111279750000	24
2020.06.10	1.52105	1.52708	1.51728	1.52517	794000	119100000000	24
2020.06.11	1.52520	1.54482	1.52376	1.53972	917497	137624550000	24
2020.06.12	1.53990	1.54184	1.52709	1.53130	954905	143235750000	24
2020.06.15	1.52641	1.53924	1.52641	1.53670	905885	135882750000	24
2020.06.16	1.53660	1.53935	1.52174	1.52503	842732	126409800000	24
2020.06.17	1.52492	1.52784	1.51925	1.52506	793676	119051400000	24
2020.06.18	1.52507	1.52824	1.52080	1.52383	792185	118827750000	24
2020.06.19	1.52376	1.52542	1.51507	1.52061	743772	111565800000	24
2020.06.22	1.52191	1.52543	1.51946	1.52244	677557	101633550000	24
2020.06.23	1.52233	1.53277	1.52123	1.53210	772739	115838250000	24
2020.06.24	1.53210	1.53466	1.52803	1.53414	757127	113569050000	24
2020.06.25	1.53416	1.53526	1.52668	1.52966	757752	113662800000	24
2020.06.26	1.52946	1.53708	1.52857	1.53519	653059	97958850000	24
2020.06.29	1.53229	1.54252	1.53229	1.53521	684634	102695100000	24
2020.06.30	1.53521	1.53653	1.52427	1.52492	701624	105243600000	24
2020.07.01	1.52495	1.53076	1.51969	1.52846	658138	98720700000	24
2020.07.02	1.52846	1.53541	1.52410	1.52436	659067	98860050000	24
2020.07.03	1.52440	1.52683	1.52178	1.52338	554323	83148450000	24
2020.07.06	1.52359	1.53609	1.52323	1.53098	610605	91590750000	24
2020.07.07	1.53097	1.53547	1.52863	1.53333	652373	97855950000	24
2020.07.08	1.53326	1.53685	1.52937	1.53076	634695	95204250000	24
2020.07.09	1.53076	1.53499	1.52827	1.53291	669984	100497600000	24
2020.07.10	1.53295	1.53976	1.53170	1.53577	640841	96126150000	24
2020.07.13	1.53435	1.54461	1.53398	1.54365	676394	101459100000	24
2020.07.14	1.54365	1.55374	1.54199	1.55201	729129	109369350000	24
2020.07.15	1.55201	1.55418	1.54025	1.54143	710080	106512000000	24
2020.07.16	1.54143	1.54788	1.53924	1.54520	687211	103081650000	24
2020.07.17	1.54512	1.55339	1.54314	1.55150	575666	86349900000	24
2020.07.20	1.54717	1.55738	1.54653	1.54920	652084	97812600000	24
2020.07.21	1.54920	1.55173	1.53757	1.55120	699804	104970600000	24
2020.07.22	1.55120	1.55875	1.54954	1.55212	755406	113310900000	24
2020.07.23	1.55212	1.55548	1.54759	1.55493	751284	112692600000	24
