<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.28	133.207	133.543	132.712	132.751	768312	115246800000	30
2020.04.29	132.726	132.996	131.930	132.929	850779	127616850000	30
2020.04.30	132.903	135.437	132.601	134.868	882711	132406650000	30
2020.05.01	134.866	135.067	133.355	133.690	845501	126825150000	23
2020.05.04	133.312	133.436	132.509	132.742	785869	117880350000	30
2020.05.05	132.740	133.166	132.356	132.356	704152	105622800000	30
2020.05.06	132.355	132.636	130.822	130.924	718197	107729550000	30
2020.05.07	130.933	132.010	130.641	131.205	754622	113193300000	30
2020.05.08	131.204	132.672	131.200	132.466	788738	118310700000	23
2020.05.11	132.197	133.177	131.868	132.695	830246	124536900000	30
2020.05.12	132.695	132.854	131.292	131.294	876299	131444850000	30
2020.05.13	131.294	131.924	130.638	130.802	979814	146972100000	30
2020.05.14	130.802	131.293	130.129	131.078	907517	136127550000	30
2020.05.15	131.078	131.407	129.512	129.686	890287	133543050000	23
2020.05.18	129.373	131.270	129.288	130.853	856149	128422350000	30
2020.05.19	130.841	132.497	130.771	131.920	874963	131244450000	30
2020.05.20	131.912	132.412	131.429	131.548	839775	125966250000	30
2020.05.21	131.542	131.939	131.207	131.454	792252	118837800000	30
2020.05.22	131.453	131.767	130.665	130.999	754376	113156400000	23
2020.05.25	130.909	131.398	130.834	131.145	730559	109583850000	30
2020.05.26	131.138	133.027	131.121	132.599	853172	127975800000	30
2020.05.27	132.599	132.993	131.615	132.025	934697	140204550000	30
2020.05.28	132.025	132.867	131.815	132.533	945221	141783150000	30
2020.05.29	132.536	133.448	131.764	133.091	980397	147059550000	23
2020.06.01	132.567	134.521	132.567	134.329	883755	132563250000	30
2020.06.02	134.329	136.509	134.205	136.358	778173	116725950000	30
2020.06.03	136.356	137.378	136.241	136.904	982640	147396000000	30
2020.06.04	136.895	137.798	135.942	137.449	874410	131161500000	30
2020.06.05	137.449	139.727	137.256	138.814	933012	139951800000	23
2020.06.08	138.905	139.569	137.409	137.923	868680	130302000000	30
2020.06.09	137.923	138.228	136.220	137.082	856488	128473200000	30
2020.06.10	137.099	137.408	136.452	136.505	886817	133022550000	30
2020.06.11	136.504	136.581	134.451	134.633	964734	144710100000	30
2020.06.12	134.633	136.034	133.785	134.651	1018966	152844900000	23
2020.06.15	134.246	135.306	133.489	135.280	945433	141814950000	30
2020.06.16	135.283	136.338	134.713	134.893	960895	144134250000	28
2020.06.17	134.893	135.211	134.045	134.323	847607	127141050000	28
2020.06.18	134.323	134.516	132.379	132.865	920064	138009600000	28
2020.06.19	132.865	133.239	131.926	131.951	883131	132469650000	23
2020.06.22	131.810	133.408	131.692	133.265	849328	127399200000	28
2020.06.23	133.265	133.975	132.590	133.335	877144	131505900000	28
2020.06.24	133.335	133.605	132.667	132.905	748687	112303050000	28
