<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.28	14.970	15.817	12.971	15.016	221158	663201384	58
2020.04.29	15.260	18.231	14.743	16.939	192494	577112520	47
2020.04.30	17.354	20.796	17.284	20.425	212582	637426800	70
2020.05.01	20.534	21.906	19.574	21.026	206561	619445400	54
2020.05.04	20.698	22.784	19.730	22.470	196593	589669000	60
2020.05.05	22.828	26.617	22.557	26.375	194177	582324200	61
2020.05.06	26.995	27.331	23.992	24.965	239105	717180800	66
2020.05.07	25.353	27.483	24.016	24.367	239896	719540600	63
2020.05.08	24.522	25.981	24.390	25.632	202845	608337000	63
2020.05.11	25.703	26.496	24.574	25.122	171217	513180200	57
2020.05.12	25.313	26.744	25.010	25.718	144516	432654768	62
2020.05.13	25.856	26.881	25.182	25.795	157002	470229600	64
2020.05.14	25.946	28.222	25.521	27.860	145330	435118799	53
2020.05.15	27.948	29.794	27.526	29.694	131581	393834396	60
2020.05.18	29.600	33.102	29.572	32.309	143989	431162000	30
2020.05.19	32.300	32.923	31.167	31.815	163235	489168200	58
2020.05.20	31.952	33.805	31.625	33.483	130153	389437992	58
2020.05.21	33.548	34.705	33.343	33.892	139966	418929592	52
2020.05.22	33.992	34.084	30.825	33.487	181035	542539560	57
2020.05.25	33.456	34.228	32.546	34.096	73520	220126448	71
2020.05.26	33.816	34.870	33.467	34.171	133923	401340000	53
2020.05.27	34.229	34.400	31.887	32.251	160659	481616200	57
2020.05.28	32.135	34.292	31.139	33.664	180831	542257600	57
2020.05.29	33.796	35.860	32.505	35.374	194467	583114960	60
2020.06.01	35.244	35.982	34.414	35.607	172909	518161600	62
2020.06.02	35.692	37.135	35.434	36.875	140434	420573480	62
2020.06.03	36.940	38.262	36.049	36.793	199271	597324200	58
2020.06.04	36.847	37.757	36.543	37.410	148572	445031800	58
2020.06.05	37.437	39.774	37.210	39.029	162920	488077440	57
2020.06.08	39.601	40.567	38.117	38.238	195966	587695600	57
2020.06.09	38.324	39.220	37.227	38.438	178457	535027776	64
2020.06.10	38.570	40.004	37.891	39.139	172724	517694792	60
2020.06.11	39.121	39.176	35.590	36.247	237431	711960800	61
2020.06.12	36.457	37.138	34.670	36.607	296246	888575200	84
2020.06.15	36.071	37.462	34.584	37.223	256240	768392200	90
2020.06.16	37.288	39.292	36.602	38.058	247183	740882400	86
2020.06.17	38.097	38.950	37.426	37.859	184953	554258400	73
2020.06.18	37.937	39.124	37.371	38.892	112482	336359198	69
2020.06.19	38.962	40.570	38.490	39.404	126365	377869512	34
2020.06.22	39.215	40.752	39.135	40.488	103395	309222992	41
2020.06.23	40.614	41.611	39.745	39.920	136550	408259496	0
2020.06.24	40.017	40.536	37.335	38.027	177529	531728960	39
2020.06.25	38.057	39.232	37.126	38.971	193383	579601192	40
2020.06.26	39.125	39.365	37.823	38.118	154966	463925581	38
2020.06.29	38.078	39.893	37.564	39.564	156750	469634000	42
2020.06.30	39.638	40.066	38.872	39.727	142855	427766280	42
2020.07.01	39.842	40.561	39.046	39.652	163027	488200599	42
2020.07.02	39.742	40.750	39.488	40.222	126349	378045600	44
2020.07.03	40.292	40.492	39.859	40.294	46739	138978200	73
2020.07.06	40.301	41.096	40.205	40.546	102311	305568792	43
2020.07.07	40.646	40.959	39.937	40.424	103569	309727912	30
2020.07.08	40.449	41.106	40.332	40.859	108245	323551160	39
2020.07.09	40.938	41.055	39.373	39.628	128460	384150199	42
2020.07.10	39.756	40.863	38.701	40.633	157514	471692800	39
2020.07.13	40.546	40.844	39.651	39.671	149239	446869920	38
2020.07.14	39.748	40.735	39.257	40.554	172363	516186992	40
2020.07.15	40.697	41.424	40.278	41.084	143731	430092352	41
2020.07.16	41.195	41.343	40.660	40.784	86691	258730575	38
2020.07.17	40.852	41.021	40.163	40.662	50105	148134704	40
2020.07.20	40.702	41.003	39.963	40.710	50541	149345976	40
2020.07.21	40.761	42.493	40.725	41.468	69924	207943455	42
2020.07.22	41.446	42.013	41.145	41.809	66359	197117148	36
2020.07.23	41.939	42.370	40.842	40.979	85957	256192160	35
