Gmt time,Open,High,Low,Close,Volume
12.07.2012 21:00:00.000,1571.636,1596.752,1565.931,1588.915,35785080.015499994
13.07.2012 21:00:00.000,1588.915,1588.915,1588.915,1588.915,0
14.07.2012 21:00:00.000,1588.915,1588.915,1588.915,1588.915,0
15.07.2012 21:00:00.000,1587.817,1594.853,1578.501,1589.183,32179400.16059999
16.07.2012 21:00:00.000,1589.239,1598.452,1571.573,1582.964,40230419.9636
17.07.2012 21:00:00.000,1582.815,1585.964,1567.731,1573.037,37087719.589399986
18.07.2012 21:00:00.000,1573.037,1591.494,1572.217,1580.872,34095440.089600004
19.07.2012 21:00:00.000,1580.872,1586.984,1573.652,1583.949,40548880.07039999
20.07.2012 21:00:00.000,1583.949,1583.949,1583.949,1583.949,0
21.07.2012 21:00:00.000,1583.949,1583.949,1583.949,1583.949,0
22.07.2012 21:00:00.000,1582.617,1583.450,1563.185,1576.551,40849779.725
23.07.2012 21:00:00.000,1576.550,1584.363,1568.841,1580.774,40521139.875
24.07.2012 21:00:00.000,1580.767,1610.414,1578.317,1604.040,48477599.203499995
25.07.2012 21:00:00.000,1604.177,1621.753,1601.245,1615.417,42529920.07140001
26.07.2012 21:00:00.000,1615.409,1629.483,1611.753,1622.764,41339700.177200004
27.07.2012 21:00:00.000,1622.764,1622.764,1622.764,1622.764,0
28.07.2012 21:00:00.000,1622.764,1622.764,1622.764,1622.764,0
29.07.2012 21:00:00.000,1622.602,1626.114,1614.353,1621.715,29185599.7815
30.07.2012 21:00:00.000,1621.731,1627.933,1610.846,1614.203,42934860.468
31.07.2012 21:00:00.000,1614.217,1618.601,1592.306,1599.246,42673899.829500005
01.08.2012 21:00:00.000,1599.581,1613.152,1584.553,1587.454,37076900.6462
02.08.2012 21:00:00.000,1587.424,1606.683,1586.360,1602.614,37254500.1357
03.08.2012 21:00:00.000,1602.614,1602.614,1602.614,1602.614,0
04.08.2012 21:00:00.000,1602.614,1602.614,1602.614,1602.614,0
05.08.2012 21:00:00.000,1602.649,1615.347,1601.209,1610.404,31313719.831200004
06.08.2012 21:00:00.000,1610.509,1618.452,1608.885,1611.979,31350900.277400002
07.08.2012 21:00:00.000,1611.970,1616.783,1603.336,1612.208,35751079.916600004
08.08.2012 21:00:00.000,1612.196,1618.352,1609.571,1616.664,32605819.7918
09.08.2012 21:00:00.000,1616.664,1626.252,1606.413,1619.414,35038679.59999999
10.08.2012 21:00:00.000,1619.414,1619.414,1619.414,1619.414,0
11.08.2012 21:00:00.000,1619.414,1619.414,1619.414,1619.414,0
12.08.2012 21:00:00.000,1618.791,1625.568,1607.427,1609.520,34355840.0274
13.08.2012 21:00:00.000,1609.671,1616.263,1595.086,1598.545,32666540.3395
14.08.2012 21:00:00.000,1598.660,1606.152,1590.154,1602.604,32194559.8127
15.08.2012 21:00:00.000,1602.790,1618.352,1600.806,1614.801,33404820.174000006
16.08.2012 21:00:00.000,1614.819,1619.664,1611.748,1615.209,29348220.2741
17.08.2012 21:00:00.000,1615.209,1615.209,1615.209,1615.209,0
18.08.2012 21:00:00.000,1615.209,1615.209,1615.209,1615.209,0
19.08.2012 21:00:00.000,1614.818,1622.552,1610.196,1620.075,28496920.049200002
20.08.2012 21:00:00.000,1620.076,1641.373,1618.552,1637.364,33004020.035399992
21.08.2012 21:00:00.000,1637.682,1655.952,1634.756,1653.872,32652499.8397
22.08.2012 21:00:00.000,1653.873,1674.852,1647.590,1670.358,45737120.628199995
23.08.2012 21:00:00.000,1670.367,1673.863,1662.492,1670.164,36055460.110300004
24.08.2012 21:00:00.000,1670.164,1670.164,1670.164,1670.164,0
25.08.2012 21:00:00.000,1670.164,1670.164,1670.164,1670.164,0
26.08.2012 21:00:00.000,1670.033,1676.773,1663.148,1663.564,13251219.980199998
27.08.2012 21:00:00.000,1663.564,1672.303,1657.235,1666.029,34305360.198
28.08.2012 21:00:00.000,1666.052,1669.872,1652.637,1656.089,30461640.328299996
29.08.2012 21:00:00.000,1656.115,1664.100,1651.637,1655.176,30420599.9674
30.08.2012 21:00:00.000,1654.355,1692.952,1646.873,1690.726,34162100.434200004
31.08.2012 21:00:00.000,1690.726,1691.248,1690.726,1691.248,0
01.09.2012 21:00:00.000,1691.248,1691.248,1691.248,1691.248,0
02.09.2012 21:00:00.000,1691.417,1695.095,1685.391,1691.718,26831900.04520001
03.09.2012 21:00:00.000,1691.718,1698.813,1687.952,1695.509,35715880.18530001
04.09.2012 21:00:00.000,1695.679,1695.852,1687.272,1692.614,36490120.2023
05.09.2012 21:00:00.000,1692.614,1713.125,1691.510,1699.983,42911539.9717
06.09.2012 21:00:00.000,1699.977,1741.251,1689.048,1735.164,37671619.7731
07.09.2012 21:00:00.000,1735.164,1735.164,1735.164,1735.164,0
08.09.2012 21:00:00.000,1735.164,1735.164,1735.164,1735.164,0
09.09.2012 21:00:00.000,1735.017,1740.007,1724.752,1725.804,38430559.9629
10.09.2012 21:00:00.000,1725.770,1737.952,1724.159,1731.737,35162659.98769999
11.09.2012 21:00:00.000,1731.741,1746.434,1725.907,1730.164,39751159.9958
12.09.2012 21:00:00.000,1730.496,1772.633,1722.096,1766.559,40729460.6267
13.09.2012 21:00:00.000,1766.602,1777.752,1765.679,1769.914,48633780.0025
14.09.2012 21:00:00.000,1769.914,1769.914,1769.914,1769.914,0
15.09.2012 21:00:00.000,1769.914,1769.914,1769.914,1769.914,0
16.09.2012 21:00:00.000,1769.867,1776.552,1754.338,1760.816,36411280.319299996
17.09.2012 21:00:00.000,1760.824,1773.319,1752.626,1771.463,42048220.0682
18.09.2012 21:00:00.000,1771.577,1779.374,1764.839,1769.747,22161500.096300006
19.09.2012 21:00:00.000,1769.753,1772.252,1755.823,1767.773,19910799.815999996
20.09.2012 21:00:00.000,1768.043,1787.363,1766.012,1772.418,31292699.9629
21.09.2012 21:00:00.000,1772.418,1772.418,1772.418,1772.418,0
22.09.2012 21:00:00.000,1772.418,1772.418,1772.418,1772.418,0
23.09.2012 21:00:00.000,1772.496,1772.750,1755.731,1763.911,41124440.2827
24.09.2012 21:00:00.000,1763.914,1774.993,1758.748,1760.371,40693700.1944
25.09.2012 21:00:00.000,1760.389,1765.552,1737.517,1752.201,35549639.94059999
26.09.2012 21:00:00.000,1752.496,1780.243,1750.946,1777.013,29125100.1059
27.09.2012 21:00:00.000,1777.015,1783.164,1767.382,1772.222,33873039.8489
28.09.2012 21:00:00.000,1772.222,1772.222,1772.222,1772.222,0
29.09.2012 21:00:00.000,1772.222,1772.222,1772.222,1772.222,0
30.09.2012 21:00:00.000,1771.717,1791.605,1763.362,1775.081,42508700.08770001
01.10.2012 21:00:00.000,1775.329,1784.262,1771.243,1774.232,33603259.980799995
02.10.2012 21:00:00.000,1774.239,1781.753,1770.882,1777.534,37064579.90399999
03.10.2012 21:00:00.000,1777.508,1795.147,1777.117,1790.066,41718360.125999995
04.10.2012 21:00:00.000,1789.294,1795.852,1772.704,1779.748,28332600.3847
05.10.2012 21:00:00.000,1779.748,1779.748,1779.748,1779.748,0
06.10.2012 21:00:00.000,1779.748,1779.748,1779.748,1779.748,0
07.10.2012 21:00:00.000,1780.109,1780.450,1766.627,1774.669,32097620.0102
08.10.2012 21:00:00.000,1774.733,1779.709,1760.362,1764.044,36564000.01030001
09.10.2012 21:00:00.000,1764.062,1768.157,1757.083,1762.070,35643499.940400004
10.10.2012 21:00:00.000,1762.031,1774.752,1758.443,1766.882,34459939.8374
11.10.2012 21:00:00.000,1766.215,1773.157,1752.119,1752.945,33096980.467499994
12.10.2012 21:00:00.000,1752.945,1752.945,1752.945,1752.945,0
13.10.2012 21:00:00.000,1752.945,1752.945,1752.945,1752.945,0
14.10.2012 21:00:00.000,1752.795,1753.499,1728.583,1737.112,30102259.9043
15.10.2012 21:00:00.000,1737.112,1747.964,1734.673,1747.164,27945099.86060001
16.10.2012 21:00:00.000,1747.175,1753.352,1742.723,1749.786,31400699.854
17.10.2012 21:00:00.000,1749.790,1751.952,1738.303,1741.162,34263259.9176
18.10.2012 21:00:00.000,1741.162,1743.209,1716.931,1720.502,35566379.845300004
19.10.2012 21:00:00.000,1720.502,1720.502,1720.502,1720.502,0
20.10.2012 21:00:00.000,1720.502,1720.502,1720.502,1720.502,0
21.10.2012 21:00:00.000,1720.847,1729.252,1713.563,1728.117,30359740.227700002
22.10.2012 21:00:00.000,1728.110,1730.052,1703.847,1707.505,34031420.3202
23.10.2012 21:00:00.000,1707.506,1714.352,1698.803,1701.573,37135840.23720001
24.10.2012 21:00:00.000,1701.567,1717.763,1700.808,1711.728,32114560.1571
25.10.2012 21:00:00.000,1711.738,1718.352,1700.652,1710.350,38813719.7195
26.10.2012 21:00:00.000,1710.350,1710.350,1710.350,1710.350,0
27.10.2012 21:00:00.000,1710.350,1710.350,1710.350,1710.350,0
28.10.2012 21:00:00.000,1710.072,1717.152,1705.932,1708.939,23595819.920099992
29.10.2012 21:00:00.000,1708.943,1715.163,1705.152,1709.031,21418859.5863
30.10.2012 21:00:00.000,1709.030,1725.913,1708.293,1720.353,30321799.874300007
31.10.2012 21:00:00.000,1720.415,1726.783,1713.573,1714.013,25556420.058199998
01.11.2012 21:00:00.000,1713.998,1716.685,1674.622,1677.062,34643339.9466
02.11.2012 21:00:00.000,1677.062,1677.062,1677.062,1677.062,0
03.11.2012 21:00:00.000,1677.062,1677.062,1677.062,1677.062,0
04.11.2012 22:00:00.000,1676.880,1686.123,1672.506,1684.736,32940980.0171
05.11.2012 22:00:00.000,1684.752,1720.852,1683.552,1715.763,34183319.91130001
06.11.2012 22:00:00.000,1715.763,1731.526,1703.149,1717.383,51329940.289000005
07.11.2012 22:00:00.000,1717.383,1734.863,1712.652,1731.203,39441939.80120001
08.11.2012 22:00:00.000,1731.159,1738.752,1727.013,1730.933,36920979.9172
09.11.2012 22:00:00.000,1730.933,1730.933,1730.933,1730.933,0
10.11.2012 22:00:00.000,1730.933,1730.933,1730.933,1730.933,0
11.11.2012 22:00:00.000,1730.347,1737.863,1725.796,1728.013,25715520.083899993
12.11.2012 22:00:00.000,1727.993,1732.752,1718.003,1724.713,35542740.04680001
13.11.2012 22:00:00.000,1724.733,1733.373,1720.643,1726.503,35172679.513799995
14.11.2012 22:00:00.000,1726.293,1727.767,1704.897,1715.506,34776319.861200005
15.11.2012 22:00:00.000,1715.513,1717.186,1705.723,1713.519,29246259.808300003
16.11.2012 22:00:00.000,1713.519,1713.519,1713.519,1713.519,0
17.11.2012 22:00:00.000,1713.519,1713.519,1713.519,1713.519,0
18.11.2012 22:00:00.000,1712.933,1735.442,1712.892,1731.378,29356619.954100005
19.11.2012 22:00:00.000,1731.370,1735.483,1722.114,1726.736,28955579.966400005
20.11.2012 22:00:00.000,1726.736,1731.952,1720.743,1728.508,33140979.8266
21.11.2012 22:00:00.000,1728.498,1732.552,1727.664,1729.249,14930300.012099994
22.11.2012 22:00:00.000,1729.294,1754.043,1728.499,1749.266,25271400.0644
23.11.2012 22:00:00.000,1749.266,1749.266,1749.266,1749.266,0
24.11.2012 22:00:00.000,1749.266,1749.266,1749.266,1749.266,0
25.11.2012 22:00:00.000,1751.803,1752.019,1745.952,1748.363,34171839.878199995
26.11.2012 22:00:00.000,1748.468,1751.752,1740.452,1741.944,34124260.068
27.11.2012 22:00:00.000,1741.928,1743.052,1705.949,1719.533,41427640.020799994
28.11.2012 22:00:00.000,1719.404,1728.252,1718.052,1725.687,31374840.2296
29.11.2012 22:00:00.000,1725.696,1731.603,1708.397,1714.613,35035959.944199994
30.11.2012 22:00:00.000,1714.613,1714.735,1714.613,1714.735,0
01.12.2012 22:00:00.000,1714.735,1714.735,1714.735,1714.735,0
02.12.2012 22:00:00.000,1714.053,1721.952,1712.385,1715.813,31276439.935199995
03.12.2012 22:00:00.000,1715.813,1717.243,1691.252,1697.231,42686259.866000004
04.12.2012 22:00:00.000,1697.219,1706.760,1684.852,1693.723,36743700.4446
05.12.2012 22:00:00.000,1693.771,1703.173,1685.840,1699.603,38852459.99709999
06.12.2012 22:00:00.000,1699.600,1705.352,1684.925,1703.783,32714099.869
07.12.2012 22:00:00.000,1703.783,1703.783,1703.783,1703.783,0
08.12.2012 22:00:00.000,1703.783,1703.783,1703.783,1703.783,0
09.12.2012 22:00:00.000,1704.072,1717.252,1702.491,1712.633,34765820.2645
10.12.2012 22:00:00.000,1712.699,1714.293,1704.793,1709.678,39796100.1396
11.12.2012 22:00:00.000,1709.675,1723.252,1707.543,1711.422,38164600.3424
12.12.2012 22:00:00.000,1711.429,1711.484,1689.405,1696.913,41138059.9439
13.12.2012 22:00:00.000,1696.818,1700.463,1693.572,1695.463,26314519.822599996
14.12.2012 22:00:00.000,1695.463,1695.463,1695.463,1695.463,0
15.12.2012 22:00:00.000,1695.463,1695.463,1695.463,1695.463,0
16.12.2012 22:00:00.000,1694.883,1699.803,1686.463,1697.903,24790680.0511
17.12.2012 22:00:00.000,1697.720,1703.093,1661.352,1671.033,28541039.854199998
18.12.2012 22:00:00.000,1671.033,1676.783,1663.352,1667.013,35954400.3305
19.12.2012 22:00:00.000,1666.963,1671.752,1635.653,1647.923,32997900.2772
20.12.2012 22:00:00.000,1647.923,1659.652,1635.543,1656.853,31470099.829
21.12.2012 22:00:00.000,1656.853,1656.853,1656.853,1656.853,0
22.12.2012 22:00:00.000,1656.853,1656.853,1656.853,1656.853,0
23.12.2012 22:00:00.000,1656.549,1665.793,1651.833,1658.008,11683499.9734
24.12.2012 22:00:00.000,1658.010,1658.055,1657.168,1657.933,934100.0124
25.12.2012 22:00:00.000,1657.933,1667.783,1651.363,1659.280,13143680.0509
26.12.2012 22:00:00.000,1658.869,1665.452,1652.763,1663.803,20002920.359400004
27.12.2012 22:00:00.000,1663.789,1665.344,1653.652,1655.670,16537700.012500001
28.12.2012 22:00:00.000,1655.670,1655.670,1655.670,1655.670,0
29.12.2012 22:00:00.000,1655.670,1655.670,1655.670,1655.670,0
30.12.2012 22:00:00.000,1655.188,1679.843,1653.859,1674.983,14635379.873399999
31.12.2012 22:00:00.000,1675.035,1675.347,1674.299,1675.000,242899.9916
01.01.2013 22:00:00.000,1674.603,1694.873,1670.152,1686.590,25936340.2425
02.01.2013 22:00:00.000,1686.600,1689.952,1660.752,1663.673,31266019.872000005
03.01.2013 22:00:00.000,1663.492,1664.052,1625.759,1655.463,40549659.973500006
04.01.2013 22:00:00.000,1655.463,1655.463,1655.463,1655.463,0
05.01.2013 22:00:00.000,1655.463,1655.463,1655.463,1655.463,0
06.01.2013 22:00:00.000,1655.943,1662.493,1642.752,1646.772,27718979.9995
07.01.2013 22:00:00.000,1646.780,1662.552,1646.552,1658.983,24666559.8472
08.01.2013 22:00:00.000,1658.963,1665.852,1651.352,1657.556,27794219.954600003
09.01.2013 22:00:00.000,1657.546,1678.773,1653.753,1674.999,26152160.1485
10.01.2013 22:00:00.000,1674.993,1676.852,1653.112,1662.513,28107240.211600002
11.01.2013 22:00:00.000,1662.513,1662.513,1662.513,1662.513,0
12.01.2013 22:00:00.000,1662.513,1662.513,1662.513,1662.513,0
13.01.2013 22:00:00.000,1662.123,1674.853,1659.952,1667.608,21421900.138299998
14.01.2013 22:00:00.000,1667.613,1685.166,1666.363,1679.103,31556239.899599995
15.01.2013 22:00:00.000,1679.652,1684.797,1673.363,1679.713,31171659.9466
16.01.2013 22:00:00.000,1679.683,1696.657,1666.697,1687.403,36062099.7513
17.01.2013 22:00:00.000,1686.905,1695.214,1683.552,1684.030,29332259.8996
18.01.2013 22:00:00.000,1684.030,1684.030,1684.030,1684.030,0
19.01.2013 22:00:00.000,1684.030,1684.030,1684.030,1684.030,0
20.01.2013 22:00:00.000,1685.933,1691.260,1684.852,1689.147,16705099.927000001
21.01.2013 22:00:00.000,1689.243,1696.052,1686.752,1692.363,30773560.4791
22.01.2013 22:00:00.000,1692.261,1695.047,1683.653,1685.593,37343559.66319999
23.01.2013 22:00:00.000,1685.443,1686.152,1664.902,1667.803,36856879.900299996
24.01.2013 22:00:00.000,1667.788,1672.310,1655.852,1658.523,35753899.94230001
25.01.2013 22:00:00.000,1658.523,1658.523,1658.523,1658.523,0
26.01.2013 22:00:00.000,1658.523,1658.523,1658.523,1658.523,0
27.01.2013 22:00:00.000,1658.833,1662.329,1651.927,1655.383,30601180.017
28.01.2013 22:00:00.000,1655.413,1666.125,1654.333,1663.312,35414340.10519999
29.01.2013 22:00:00.000,1663.052,1683.852,1662.730,1676.685,56393380.0009
30.01.2013 22:00:00.000,1676.683,1680.738,1657.852,1663.563,35431180.0408
31.01.2013 22:00:00.000,1663.267,1682.070,1659.958,1667.183,41282799.4183
01.02.2013 22:00:00.000,1667.183,1667.183,1667.183,1667.183,0
02.02.2013 22:00:00.000,1667.183,1667.183,1667.183,1667.183,0
03.02.2013 22:00:00.000,1668.452,1677.652,1661.552,1674.203,22354240.0597
04.02.2013 22:00:00.000,1674.239,1685.344,1666.603,1672.733,51651579.9778
05.02.2013 22:00:00.000,1672.697,1679.752,1668.223,1677.473,42574000.01130001
06.02.2013 22:00:00.000,1677.493,1683.152,1662.921,1671.053,46553720.4079
07.02.2013 22:00:00.000,1670.974,1673.623,1664.965,1666.883,33284000.1838
