<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.05.14	3571.10	3572.30	3553.70	3562.35	6674	1001100	130
2018.05.15	3556.00	3570.70	3552.90	3566.05	9093	1363950	110
2018.05.16	3566.05	3572.05	3550.70	3572.05	5970	895500	140
2018.05.17	3563.45	3593.05	3560.25	3584.95	8365	1254750	130
2018.05.18	3578.50	3592.05	3564.05	3569.75	10192	1528800	140
2018.05.21	3581.45	3598.75	3574.45	3580.45	5475	821250	140
2018.05.22	3576.00	3595.70	3572.40	3583.25	11104	1665600	140
2018.05.23	3573.85	3578.55	3526.97	3548.50	16113	2416950	120
2018.05.24	3539.30	3560.90	3506.80	3533.55	13612	2041800	130
2018.05.25	3541.00	3550.70	3491.60	3513.95	18210	2731500	130
2018.05.28	3525.50	3541.70	3471.70	3479.00	14621	2193150	120
2018.05.29	3480.70	3480.70	3394.70	3418.95	52824	7923600	130
2018.05.30	3415.20	3456.80	3406.40	3447.35	39625	5943750	120
2018.05.31	3438.50	3453.90	3389.50	3417.75	41725	6258750	120
2018.06.01	3425.85	3468.55	3425.85	3462.75	23934	3590100	120
2018.06.04	3463.55	3484.50	3460.60	3467.65	18868	2830200	140
2018.06.05	3467.45	3496.75	3449.95	3451.45	20830	3124500	130
2018.06.06	3467.20	3477.50	3432.70	3477.45	19466	2919900	140
2018.06.07	3474.45	3489.45	3429.45	3437.45	7715	1157250	140
2018.06.08	3433.20	3457.35	3421.55	3451.35	8947	1342050	110
2018.06.11	3440.55	3492.95	3440.55	3484.95	5508	826200	120
2018.06.12	3486.20	3498.85	3470.85	3471.85	6006	900900	140
2018.06.13	3475.75	3487.85	3462.75	3470.75	5658	848700	150
2018.06.14	3465.60	3544.75	3455.30	3534.75	6673	1000950	150
2018.06.15	3538.65	3540.95	3500.85	3515.65	7609	1141350	150
2018.06.18	3495.55	3499.15	3449.15	3469.55	4380	657000	150
2018.06.19	3417.55	3448.65	3406.15	3448.65	7335	1100250	150
2018.06.20	3453.95	3461.15	3433.95	3442.55	4702	705300	150
2018.06.21	3444.95	3454.55	3389.55	3397.35	8718	1307700	150
2018.06.22	3407.00	3444.17	3404.50	3425.50	4952	742800	140
2018.06.25	3414.85	3422.45	3359.35	3367.35	8957	1343550	110
2018.06.26	3378.75	3389.05	3360.95	3376.20	11973	1795950	160
2018.06.27	3370.35	3423.25	3337.95	3372.70	42680	6402000	160
2018.06.28	3376.25	3401.25	3344.65	3373.20	35782	5367300	160
2018.06.29	3389.45	3418.30	3376.80	3380.80	21490	3223500	120
2018.07.02	3354.70	3384.80	3341.60	3380.95	29509	4426350	110
2018.07.03	3382.70	3418.40	3375.40	3394.80	15705	2355750	120
2018.07.04	3395.90	3416.45	3393.70	3412.95	7477	1121550	110
2018.07.05	3409.70	3458.20	3407.70	3445.80	24480	3672000	110
