<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.25	2969.05	2990.05	2952.25	2983.95	109080	5469719	70
2019.09.26	2983.25	2993.65	2962.85	2977.30	109217	5477386	70
2019.09.27	2977.35	2991.05	2944.35	2966.45	120848	6052348	70
2019.09.30	2974.75	2984.45	2963.25	2982.65	90166	4524455	70
2019.10.01	2981.45	2993.05	2935.35	2940.60	110425	5536446	70
2019.10.02	2940.45	2947.70	2873.15	2882.40	274239	13745798	70
2019.10.03	2881.65	2910.70	2853.95	2909.70	481571	24135004	70
2019.10.04	2908.55	2951.95	2897.05	2949.50	474416	23800225	70
2019.10.07	2928.05	2958.65	2927.85	2934.70	108819	5451853	70
2019.10.08	2933.25	2949.25	2889.90	2892.90	170582	8543860	70
2019.10.09	2891.35	2933.80	2887.00	2919.40	270069	13532061	70
2019.10.10	2918.85	2952.40	2880.70	2948.40	586732	29363568	70
2019.10.11	2947.35	2993.05	2940.70	2969.35	503337	25235580	70
2019.10.14	2968.45	2981.90	2953.85	2965.80	92601	4641839	70
2019.10.15	2965.95	3003.25	2965.75	2996.40	79507	3992704	70
2019.10.16	2995.95	2997.30	2984.85	2991.80	187335	9399559	70
2019.10.17	2991.05	3007.50	2984.90	2997.15	279909	14038998	70
2019.10.18	2996.55	3000.75	2974.75	2988.55	341537	17064998	70
2019.10.21	2983.15	3006.95	2982.95	3005.55	58425	2919404	70
2019.10.22	3005.15	3013.55	2987.65	2989.45	64465	3225614	70
2019.10.23	2990.55	3005.25	2981.80	3005.25	75993	3795032	70
2019.10.24	3006.25	3014.95	2998.75	3002.00	66049	3300127	70
2019.10.25	3002.75	3026.45	2999.85	3019.05	56682	2832467	70
2019.10.28	3023.35	3042.75	3022.65	3036.85	42005	2093147	70
2019.10.29	3037.25	3045.85	3029.75	3035.95	41783	2083489	70
2019.10.30	3035.55	3054.75	3023.70	3050.45	59782	2986307	70
2019.10.31	3050.55	3051.80	3020.35	3035.25	84584	4218430	70
2019.11.01	3034.90	3064.65	3033.05	3062.95	103320	5149437	70
2019.11.04	3064.15	3084.20	3064.15	3076.05	41785	2081814	70
2019.11.05	3076.55	3085.65	3070.45	3071.65	51122	2548398	70
2019.11.06	3071.05	3078.15	3063.45	3077.15	96038	4802555	70
2019.11.07	3074.95	3095.60	3069.35	3084.35	217941	10885071	70
2019.11.08	3084.15	3090.75	3071.40	3090.25	194608	9702885	70
2019.11.11	3088.95	3090.85	3073.70	3086.35	43535	2184079	70
2019.11.12	3086.45	3102.25	3080.05	3090.70	54543	2737909	70
2019.11.13	3090.95	3098.45	3077.45	3096.65	73868	3710245	70
2019.11.14	3096.15	3099.45	3082.75	3098.10	73533	3676168	70
2019.11.15	3096.55	3119.85	3095.95	3119.70	51809	2604935	70
2019.11.18	3118.45	3129.00	3112.35	3122.00	54194	2724195	70
2019.11.19	3121.45	3133.25	3113.75	3117.30	52972	2653294	70
2019.11.20	3116.25	3118.90	3090.25	3108.70	94074	4710865	70
2019.11.21	3096.95	3114.85	3091.50	3103.90	100477	5045215	70
2019.11.22	3103.45	3115.05	3098.55	3112.40	66999	3371915	70
2019.11.25	3119.05	3133.55	3116.85	3131.60	38983	1973603	70
2019.11.26	3130.75	3145.30	3128.85	3144.10	57570	2910320	70
2019.11.27	3143.05	3154.90	3142.10	3154.45	41754	2116661	70
2019.11.28	3154.25	3155.20	3141.70	3150.95	25768	1307200	70
2019.11.29	3149.35	3151.55	3139.95	3144.00	36996	1869938	70
2019.12.02	3145.75	3158.50	3110.95	3113.10	88702	4450260	70
2019.12.03	3113.85	3122.40	3070.45	3092.20	122047	6114158	70
2019.12.04	3091.45	3120.05	3082.55	3111.10	95730	4805070	70
2019.12.05	3110.05	3124.75	3103.45	3117.50	87151	4376377	70
2019.12.06	3117.15	3151.05	3116.80	3146.70	57575	2896189	70
