<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.03.19	7149.80	7153.75	7025.62	7066.75	123835	18575250	90
2018.03.20	7076.00	7083.02	7043.95	7070.95	112524	16878600	90
2018.03.21	7070.70	7071.90	6997.50	7023.95	106687	16003050	90
2018.03.22	7012.95	7027.45	6884.82	6897.75	158423	23763450	90
2018.03.23	6889.65	6948.35	6846.92	6870.15	169663	25449450	90
2018.03.26	6915.15	6954.15	6861.15	6944.72	138031	20704650	90
2018.03.27	6971.10	7039.05	6907.62	6928.55	154182	23127300	90
2018.03.28	6942.40	7057.72	6916.75	7016.45	192722	28908300	90
2018.03.29	7016.75	7103.75	7015.25	7064.75	136092	20413800	90
2018.04.03	7000.95	7060.65	6984.25	7041.72	142739	21410850	90
2018.04.04	7016.20	7103.22	6967.10	7102.72	139943	20991450	90
2018.04.05	7108.40	7218.22	7105.00	7202.47	118831	17824650	90
2018.04.06	7162.45	7212.10	7113.72	7138.60	147193	22078950	90
2018.04.09	7194.00	7217.62	7142.50	7168.40	120560	18084000	90
2018.04.10	7230.00	7270.50	7209.05	7252.00	136830	20524500	90
2018.04.11	7241.80	7273.62	7231.50	7235.00	125027	18754050	90
2018.04.12	7238.95	7271.02	7236.45	7265.10	103953	15592950	90
2018.04.13	7256.50	7276.20	7241.02	7260.00	108259	16238850	90
2018.04.16	7272.40	7275.35	7192.12	7193.80	103048	15457200	90
2018.04.17	7214.00	7254.92	7194.25	7246.30	96775	14516250	90
2018.04.18	7249.70	7338.27	7244.75	7332.10	99744	14961600	90
2018.04.19	7327.90	7362.22	7301.82	7349.90	125579	18836850	90
2018.04.20	7356.20	7382.50	7347.70	7371.75	110149	16522350	90
2018.04.23	7383.20	7416.60	7366.60	7414.10	111114	16667100	90
2018.04.24	7421.10	7445.00	7357.32	7376.05	133695	20054250	90
2018.04.25	7381.40	7412.65	7341.60	7389.42	143657	21548550	90
2018.04.26	7384.20	7456.02	7363.05	7451.77	107483	16122450	80
2018.04.27	7445.15	7525.92	7429.85	7517.10	97160	14574000	80
2018.04.30	7527.35	7554.90	7500.52	7507.02	85339	12800850	110
2018.05.01	7520.90	7557.50	7508.72	7547.10	71548	10732200	80
2018.05.02	7555.25	7580.20	7525.52	7535.40	109300	16395000	80
2018.05.03	7536.45	7562.00	7497.65	7550.80	127322	19098300	80
2018.05.04	7548.80	7592.12	7524.35	7589.55	103509	15526350	80
2018.05.08	7589.20	7603.45	7549.22	7587.10	105965	15894750	90
2018.05.09	7584.15	7714.22	7578.60	7710.62	107249	16087350	80
2018.05.10	7687.70	7721.12	7637.90	7714.35	87468	13120200	80
2018.05.11	7719.20	7737.10	7698.60	7715.47	103871	15580650	80
2018.05.14	7729.20	7736.10	7695.60	7713.20	89436	13415400	80
2018.05.15	7699.30	7760.20	7692.75	7723.70	112627	16894050	80
2018.05.16	7730.85	7767.92	7719.65	7760.10	82813	12421950	80
2018.05.17	7732.20	7806.40	7720.95	7790.02	99992	14998800	80
2018.05.18	7788.75	7796.80	7757.30	7778.10	102708	15406200	80
2018.05.21	7821.75	7878.82	7813.05	7866.07	76493	11473950	80
2018.05.22	7859.35	7908.80	7858.60	7867.40	91648	13747200	80
2018.05.23	7860.45	7873.15	7769.60	7808.22	121710	18256500	80
2018.05.24	7790.20	7815.45	7715.00	7747.20	117358	17603700	80
2018.05.25	7767.25	7768.25	7706.50	7720.02	112029	16804350	80
2018.05.29	7702.05	7703.70	7595.32	7628.00	160595	24089250	80
2018.05.30	7627.15	7725.22	7620.35	7719.10	144464	21669600	80
2018.05.31	7699.90	7731.90	7652.90	7688.40	149116	22367400	80
2018.06.01	7700.15	7750.60	7696.57	7708.80	116018	17402700	80
2018.06.04	7722.75	7776.60	7719.20	7730.40	103689	15553350	80
2018.06.05	7732.30	7747.05	7672.00	7674.90	110358	16553700	80
2018.06.06	7697.70	7746.42	7674.45	7740.35	101990	15298500	80
2018.06.07	7728.70	7774.35	7668.92	7678.80	123099	18464850	80
2018.06.08	7670.00	7719.90	7641.70	7699.50	121373	18205950	80
2018.06.11	7685.85	7772.72	7684.85	7750.10	99421	14913150	80
2018.06.12	7750.55	7768.25	7694.52	7695.70	103391	15508650	80
2018.06.13	7705.60	7746.80	7677.05	7691.80	113300	16995000	80
2018.06.14	7672.90	7795.40	7650.40	7768.60	116721	17508150	80
